time,delta0,delta1,delta2,delta3,delta4,delta5,delta6,delta7
18664,5,-14,38,-49,46,-7,28,1
18674,-12,10,11,-24,64,-33,40,-26
18684,5,-15,38,-49,46,-7,28,1
18694,-12,10,11,-24,64,-31,40,-26
18704,5,-14,38,-49,46,-7,28,1
18714,-12,10,11,-24,65,-33,40,-26
18724,5,-14,38,-49,46,-7,28,1
18734,-12,9,11,-24,65,-32,40,-26
18744,5,-15,38,-49,46,-7,27,2
18754,-12,10,11,-25,65,-31,40,-26
18764,5,-15,39,-49,47,-8,27,1
18774,-12,10,12,-24,64,-32,40,-26
18784,5,-15,39,-49,47,-7,27,1
18794,-12,10,11,-24,65,-29,40,-26
18804,5,-16,39,-50,46,-7,27,1
18814,-12,11,11,-24,64,-32,40,-26
18824,6,-15,39,-49,46,-7,27,1
18834,-12,9,11,-24,65,-32,40,-26
18844,6,-16,39,-50,46,-7,27,1
18854,-13,10,11,-24,65,-33,40,-26
18864,5,-16,38,-49,47,-7,27,1
18874,-13,10,11,-24,64,-32,40,-26
18884,5,-16,39,-48,47,-7,27,1
18894,-13,10,11,-24,64,-30,40,-26
18904,5,-16,38,-49,46,-8,27,1
18914,-12,10,11,-24,65,-32,40,-26
18924,6,-16,39,-49,46,-7,27,1
18934,-13,9,11,-23,64,-33,40,-26
18944,6,-17,40,-50,46,-8,27,1
18954,-13,10,11,-24,65,-32,40,-26
18964,5,-16,38,-49,46,-7,27,0
18974,-13,11,11,-23,65,-33,40,-26
18984,6,-16,38,-49,47,-7,27,2
18994,-12,9,11,-24,65,-33,40,-26
19004,5,-16,39,-50,47,-7,28,1
19014,-12,10,11,-24,64,-32,40,-26
19024,6,-16,39,-49,47,-7,27,1
19034,-13,11,11,-24,64,-33,40,-26
19044,5,-16,39,-49,47,-7,27,1
19054,-13,10,11,-23,65,-32,40,-26
19064,6,-16,39,-50,47,-7,28,1
19074,-13,11,11,-24,64,-32,40,-26
19084,5,-16,39,-50,46,-7,27,1
19094,-12,10,11,-24,65,-32,40,-26
19104,6,-16,38,-49,46,-7,28,1
19114,-12,11,11,-24,64,-31,40,-26
19124,6,-16,39,-49,47,-7,28,1
19134,-12,10,11,-24,65,-33,40,-26
19144,5,-16,38,-49,47,-7,28,1
19154,-12,11,11,-24,64,-33,40,-26
19164,5,-16,39,-49,48,-7,28,1
19174,-12,10,11,-24,65,-33,40,-26
19184,5,-16,39,-49,46,-7,28,1
19194,-12,10,11,-24,64,-33,40,-26
19205,-5,3,27,-35,44,-13,28,1
19214,-12,10,11,-24,64,-32,40,-26
19224,5,-16,39,-49,47,-7,28,1
19234,-12,10,11,-24,63,-32,40,-26
19244,5,-15,38,-50,46,-7,28,1
19254,-12,10,11,-24,64,-33,40,-26
19264,5,-16,39,-50,47,-7,28,1
19274,-12,10,11,-24,64,-33,40,-26
19284,5,-15,38,-49,48,-7,28,1
19294,-12,10,12,-24,64,-33,40,-26
19304,5,-15,38,-49,48,-7,28,1
19314,-12,10,12,-24,63,-32,40,-26
19324,5,-15,38,-50,48,-7,28,1
19334,-12,10,12,-24,64,-33,40,-26
19344,5,-15,38,-49,47,-7,28,1
19354,-12,10,11,-24,64,-33,40,-26
19364,5,-15,38,-50,47,-7,28,1
19374,-13,10,11,-24,64,-33,40,-27
19384,5,-15,38,-49,47,-7,28,1
19394,-13,10,12,-24,64,-32,40,-26
19404,5,-15,38,-49,46,-7,28,1
19414,-12,10,12,-25,63,-32,40,-26
19424,5,-15,38,-49,46,-7,28,1
19434,-13,10,11,-25,64,-33,40,-27
19444,5,-15,38,-49,47,-7,28,1
19454,-13,10,12,-24,63,-30,40,-26
19464,5,-15,38,-49,48,-7,28,1
19474,-12,9,12,-24,63,-33,40,-27
19484,5,-15,38,-49,48,-7,28,1
19494,-12,10,12,-24,63,-32,40,-26
19504,5,-16,39,-49,46,-7,28,1
19514,-12,10,12,-24,63,-32,40,-26
19524,5,-15,38,-49,47,-7,28,1
19534,-12,10,12,-24,64,-33,39,-26
19544,5,-15,38,-49,48,-7,28,1
19554,-12,10,12,-25,63,-32,39,-26
19564,5,-15,38,-49,48,-7,28,1
19574,-12,10,12,-24,64,-32,39,-26
19584,5,-14,38,-48,48,-7,28,1
19594,-12,10,13,-24,64,-32,40,-27
19604,4,-13,37,-49,48,-7,29,1
19614,-12,10,13,-24,64,-32,40,-27
19624,4,-13,37,-48,47,-7,29,1
19634,-12,10,13,-25,62,-32,40,-27
19644,4,-13,37,-49,48,-7,29,1
19654,-12,10,13,-24,64,-32,40,-27
19664,4,-13,37,-49,48,-7,29,1
19674,-12,10,13,-24,63,-33,40,-27
19684,4,-13,37,-49,49,-7,29,1
19694,-12,9,13,-24,64,-32,40,-27
19704,4,-13,37,-49,47,-7,28,1
19714,-12,10,13,-24,63,-32,40,-27
19724,4,-13,37,-49,47,-7,29,1
19734,-12,10,13,-24,64,-32,40,-26
19744,4,-13,37,-49,47,-7,29,1
19754,-12,10,13,-24,64,-32,40,-27
19764,4,-13,37,-49,47,-7,29,1
19774,-12,9,13,-25,63,-32,40,-27
19784,4,-13,37,-48,47,-7,29,1
19794,-12,9,13,-24,63,-32,40,-27
19804,4,-13,37,-49,48,-7,28,1
19814,-12,10,13,-24,64,-32,40,-27
19824,4,-14,37,-45,47,-7,29,1
19834,-12,10,12,-24,64,-32,39,-27
19844,5,-14,37,-49,48,-7,28,1
19854,-12,10,12,-24,64,-32,39,-27
19864,5,-14,37,-49,48,-7,28,1
19874,-13,10,12,-24,64,-32,40,-26
19884,5,-15,38,-50,47,-7,28,1
19894,-13,12,12,-24,64,-31,39,-26
19904,5,-15,38,-49,47,-7,28,1
19914,-13,10,12,-24,64,-32,40,-26
19924,5,-15,38,-49,48,-7,28,1
19934,-12,10,12,-24,65,-31,40,-26
19944,5,-15,38,-49,47,-7,28,1
19954,-12,10,12,-24,64,-33,39,-26
19964,5,-15,38,-49,48,-7,28,1
19974,-12,10,12,-24,63,-33,39,-26
19984,5,-15,38,-49,47,-7,28,1
19994,-12,10,12,-24,62,-33,39,-27
20004,5,-15,38,-49,47,-7,28,2
20014,-12,10,12,-24,64,-32,39,-26
20024,5,-15,38,-50,47,-7,28,1
20034,-13,10,12,-24,64,-32,40,-26
20044,5,-15,38,-49,48,-7,28,1
20054,-13,10,12,-24,63,-32,39,-27
20064,5,-14,37,-49,47,-7,28,1
20074,-12,11,12,-24,64,-32,40,-27
20084,4,-14,37,-50,47,-7,28,1
20094,-12,10,13,-24,64,-32,40,-26
20104,4,-13,37,-49,47,-7,29,1
20114,-12,9,13,-24,64,-33,40,-27
20124,4,-13,37,-49,48,-7,29,1
20134,-12,10,13,-23,64,-32,39,-27
20144,4,-13,37,-49,49,-7,29,1
20154,-12,9,13,-24,64,-32,40,-27
20164,4,-13,37,-49,48,-7,29,1
20174,-12,10,13,-25,64,-32,40,-27
20184,4,-13,37,-49,47,-7,29,1
20194,-12,11,13,-25,62,-32,40,-27
20204,4,-13,37,-48,48,-7,29,1
20214,-12,9,13,-24,62,-32,40,-27
20224,4,-13,37,-49,48,-7,29,1
20234,-12,10,13,-24,64,-32,39,-27
20244,4,-12,36,-49,47,-7,29,1
20254,-12,10,13,-24,63,-32,40,-27
20264,4,-13,37,-49,48,-7,29,1
20274,-12,10,13,-24,63,-32,40,-27
20284,4,-13,37,-49,48,-7,29,1
20294,-12,10,13,-24,63,-33,40,-27
20304,4,-13,37,-49,48,-7,29,1
20314,-12,10,13,-24,64,-31,40,-27
20324,4,-13,37,-48,48,-7,29,2
20334,-12,10,13,-24,62,-32,40,-27
20344,4,-13,37,-49,47,-7,28,1
20354,-12,10,13,-25,64,-33,40,-28
20364,4,-13,37,-49,48,-7,28,1
20374,-12,10,13,-24,64,-33,40,-26
20384,5,-15,38,-49,48,-7,28,1
20394,-13,10,12,-24,64,-32,40,-26
20404,5,-14,38,-50,48,-7,28,1
20414,-13,10,12,-24,64,-32,40,-27
20424,5,-15,38,-49,46,-7,28,1
20434,-12,10,12,-23,64,-32,40,-26
20444,5,-14,38,-50,48,-7,28,1
20454,-12,10,12,-24,64,-33,39,-26
20464,5,-15,38,-49,47,-7,28,1
20474,-12,10,12,-24,64,-33,39,-26
20484,5,-15,38,-50,48,-7,28,1
20494,-12,9,12,-23,64,-33,40,-26
20504,5,-15,38,-50,48,-7,28,1
20514,-12,11,12,-24,64,-33,41,-26
20524,5,-15,38,-50,47,-7,28,1
20534,-12,10,12,-23,65,-32,40,-26
20544,5,-15,38,-50,47,-7,28,2
20554,-12,10,12,-24,64,-32,41,-26
20564,5,-15,38,-49,48,-7,28,1
20574,-12,10,12,-23,64,-33,39,-26
20584,5,-14,38,-49,47,-7,28,1
20594,-12,10,12,-24,64,-32,40,-26
20604,5,-15,38,-49,47,-7,28,1
20614,-12,10,12,-24,64,-33,41,-26
20624,5,-15,38,-50,48,-7,28,2
20634,-12,10,12,-24,64,-32,40,-26
20644,5,-14,38,-49,47,-7,28,2
20654,-12,10,12,-23,64,-33,40,-26
20664,6,-15,38,-50,48,-7,28,1
20674,-12,10,12,-24,64,-33,39,-26
20684,5,-15,38,-50,48,-7,28,1
20694,-12,11,12,-24,64,-33,40,-26
20704,5,-15,38,-49,47,-7,28,2
20714,-12,10,12,-24,64,-32,40,-26
20724,5,-15,38,-49,46,-7,28,1
20734,-12,10,12,-23,64,-33,40,-26
20744,5,-15,38,-50,47,-7,28,1
20754,-12,10,12,-24,64,-32,40,-26
20764,5,-15,38,-49,47,-7,28,1
20774,-12,11,12,-24,64,-33,39,-26
20784,5,-15,38,-50,47,-7,28,1
20794,-12,10,12,-23,64,-32,39,-26
20804,5,-15,38,-49,47,-7,28,1
20814,-12,10,12,-24,64,-32,39,-26
20824,5,-15,38,-50,47,-7,28,1
20834,-12,10,12,-23,65,-32,40,-27
20844,5,-15,38,-49,46,-7,28,1
20854,-12,10,12,-23,64,-32,39,-26
20864,5,-15,38,-50,48,-7,28,1
20874,-12,10,12,-24,65,-32,40,-27
20884,5,-14,38,-49,47,-7,28,1
20894,-12,10,12,-23,65,-33,39,-26
20904,5,-15,38,-49,47,-7,28,1
20914,-12,10,12,-24,65,-33,40,-26
20924,6,-15,38,-49,48,-7,28,1
20934,-12,10,12,-24,65,-32,40,-26
20944,5,-15,38,-49,48,-7,28,2
20954,-12,10,12,-24,65,-33,40,-27
20964,5,-15,38,-50,46,-7,28,1
20974,-12,10,12,-24,64,-33,40,-26
20984,5,-15,38,-49,46,-7,28,1
20994,-12,10,12,-23,63,-32,40,-26
21004,5,-15,38,-49,47,-7,28,1
21014,-12,10,12,-24,63,-33,39,-26
21024,5,-14,37,-49,48,-7,28,2
21034,-12,10,12,-24,64,-33,40,-26
21044,5,-14,38,-49,47,-7,28,1
21054,-12,10,13,-24,64,-33,39,-27
21064,5,-15,38,-50,47,-7,29,1
21074,-13,10,12,-23,65,-33,40,-26
21084,4,-14,37,-50,48,-7,29,1
21094,-12,10,12,-24,64,-33,40,-26
21104,4,-14,37,-50,48,-7,29,1
21114,-12,10,13,-23,62,-31,40,-26
21124,4,-14,37,-50,46,-7,29,1
21134,-12,12,13,-24,64,-33,40,-27
21144,4,-14,37,-49,48,-7,29,1
21154,-12,10,13,-23,64,-31,40,-27
21164,4,-14,37,-50,47,-7,29,1
21174,-12,10,13,-24,62,-31,40,-27
21184,5,-14,37,-49,48,-7,28,1
21194,-12,9,13,-24,64,-32,40,-27
21206,-8,7,23,-30,46,-17,16,-1
21214,-11,10,13,-25,62,-32,40,-26
21224,4,-14,37,-50,46,-7,29,2
21234,-13,10,13,-24,64,-33,40,-26
21244,4,-13,37,-49,49,-7,29,1
21254,-12,10,13,-24,64,-32,40,-27
21264,4,-14,37,-50,48,-7,29,1
21274,-12,10,13,-24,63,-32,40,-26
21284,4,-13,37,-49,47,-7,29,1
21294,-12,10,13,-24,63,-31,40,-27
21304,4,-14,37,-49,48,-7,29,1
21314,-13,10,13,-24,65,-32,40,-27
21324,4,-14,37,-50,48,-7,29,1
21334,-12,9,13,-24,62,-32,40,-26
21344,4,-13,37,-50,48,-7,28,1
21354,-12,10,13,-24,64,-32,40,-27
21364,4,-13,37,-49,48,-7,29,1
21374,-12,9,13,-24,62,-32,40,-26
21384,4,-14,37,-50,48,-7,29,1
21394,-12,10,13,-24,63,-32,40,-27
21404,5,-14,37,-49,48,-7,29,1
21414,-12,9,13,-24,63,-32,40,-27
21424,4,-14,37,-50,48,-7,29,1
21434,-12,10,13,-24,62,-32,40,-26
21444,5,-13,37,-49,48,-7,29,1
21454,-12,11,13,-24,62,-32,40,-27
21464,5,-13,37,-49,47,-7,28,1
21474,-12,10,13,-24,64,-33,40,-27
21484,4,-13,37,-49,48,-7,28,1
21494,-12,10,13,-24,62,-31,40,-27
21504,4,-13,37,-49,47,-7,29,1
21514,-12,10,13,-24,62,-33,40,-27
21524,4,-14,37,-49,47,-7,29,1
21534,-12,10,13,-24,64,-32,40,-27
21544,4,-14,37,-49,48,-7,29,1
21554,-12,10,13,-24,64,-33,40,-27
21564,4,-14,37,-49,47,-7,29,1
21574,-12,10,13,-24,63,-31,40,-26
21584,4,-13,37,-49,48,-8,29,1
21594,-12,10,13,-24,64,-31,40,-27
21604,4,-13,37,-49,48,-7,29,2
21614,-12,11,13,-24,62,-32,40,-27
21624,4,-13,37,-50,48,-7,29,1
21634,-12,10,13,-24,63,-31,40,-27
21644,4,-13,37,-49,47,-7,29,2
21654,-12,10,13,-23,62,-30,40,-27
21664,4,-13,37,-49,47,-7,29,1
21674,-12,11,12,-24,64,-32,40,-26
21684,4,-13,37,-48,47,-7,29,1
21694,-12,10,13,-24,64,-32,40,-26
21704,5,-13,37,-49,48,-7,29,1
21714,-12,10,13,-24,63,-31,40,-27
21724,4,-14,37,-49,47,-7,29,1
21734,-12,9,13,-24,64,-32,40,-27
21744,4,-14,37,-49,48,-7,28,1
21754,-12,10,13,-24,62,-33,40,-27
21764,4,-14,37,-49,49,-7,29,1
21774,-12,11,13,-24,63,-32,40,-27
21784,4,-14,37,-49,46,-7,29,1
21794,-11,9,13,-24,64,-32,40,-27
21804,4,-13,37,-49,47,-7,29,1
21814,-12,10,13,-24,64,-33,40,-27
21824,4,-13,37,-49,48,-7,29,1
21834,-12,10,13,-24,64,-31,40,-27
21844,4,-14,37,-50,46,-7,29,1
21854,-12,9,13,-24,62,-32,40,-27
21864,4,-13,37,-49,48,-7,29,1
21874,-12,10,13,-24,64,-33,40,-27
21884,4,-14,37,-49,48,-7,29,1
21894,-12,10,13,-24,62,-32,40,-27
21904,4,-13,37,-49,47,-7,29,1
21914,-12,10,13,-24,64,-33,40,-27
21924,4,-13,37,-49,47,-7,29,1
21934,-12,11,13,-25,64,-32,40,-26
21944,4,-13,37,-49,47,-7,28,1
21954,-12,10,13,-24,64,-30,40,-27
21964,5,-13,37,-49,48,-7,29,1
21974,-12,10,13,-24,62,-32,40,-27
21984,5,-13,37,-49,47,-7,29,1
21994,-12,10,13,-24,64,-32,40,-27
22004,4,-13,37,-50,47,-7,29,1
22014,-12,9,13,-24,63,-30,40,-27
22024,4,-13,37,-49,48,-7,29,1
22034,-12,9,13,-24,64,-32,40,-27
22044,4,-14,37,-49,48,-7,29,1
22054,-12,9,13,-24,62,-32,40,-27
22064,4,-13,37,-49,47,-7,29,1
22074,-11,10,13,-24,64,-33,40,-27
22084,4,-13,37,-50,48,-7,29,1
22094,-12,9,13,-24,64,-32,40,-27
22104,4,-13,37,-49,47,-7,29,1
22114,-12,10,13,-24,64,-33,40,-27
22124,4,-13,37,-49,47,-7,29,1
22134,-12,10,13,-24,64,-33,40,-26
22144,4,-14,37,-49,48,-7,29,1
22154,-12,10,13,-24,64,-33,40,-27
22164,4,-13,37,-49,48,-7,29,1
22174,-12,9,13,-24,64,-32,40,-26
22184,4,-12,36,-50,47,-7,29,1
22194,-12,10,13,-24,64,-30,40,-27
22204,4,-13,37,-49,47,-7,29,1
22214,-12,10,13,-24,64,-32,40,-27
22224,5,-13,37,-49,47,-7,28,1
22234,-12,10,13,-24,62,-31,40,-27
22244,5,-14,37,-50,47,-7,29,1
22254,-12,9,13,-24,62,-32,40,-27
22264,4,-13,37,-49,47,-7,29,1
22274,-12,10,13,-25,64,-33,40,-27
22284,4,-13,37,-49,47,-7,29,1
22294,-12,10,13,-24,63,-34,40,-26
22304,4,-13,37,-49,47,-7,29,1
22314,-12,9,13,-24,63,-32,40,-27
22324,4,-14,37,-49,47,-7,29,1
22334,-12,10,13,-24,64,-34,40,-26
22344,4,-13,37,-49,47,-7,29,1
22354,-12,10,13,-24,64,-33,40,-27
22364,4,-13,37,-49,48,-7,28,1
22374,-12,9,13,-24,64,-33,40,-27
22384,4,-13,37,-49,47,-7,29,1
22394,-12,10,13,-24,62,-31,40,-27
22404,4,-13,37,-49,48,-7,29,1
22414,-12,10,13,-25,64,-33,40,-27
22424,4,-13,37,-49,48,-7,29,1
22434,-12,10,13,-24,63,-32,40,-27
22444,4,-13,37,-49,48,-7,29,1
22454,-11,10,13,-25,64,-33,40,-27
22464,4,-13,37,-49,47,-7,29,1
22474,-12,10,13,-24,63,-34,40,-27
22484,5,-13,37,-50,47,-7,29,1
22494,-12,10,13,-25,63,-32,40,-27
22504,4,-14,37,-49,48,-7,29,2
22514,-12,9,13,-24,64,-32,40,-27
22524,4,-13,37,-49,48,-7,29,1
22534,-12,9,13,-25,63,-34,40,-26
22544,4,-13,37,-48,48,-7,29,1
22554,-12,10,13,-25,62,-33,40,-27
22564,4,-12,36,-49,47,-7,29,1
22574,-12,10,13,-24,64,-32,40,-26
22584,4,-13,37,-49,47,-7,29,1
22594,-12,10,13,-24,64,-31,40,-27
22604,4,-13,37,-49,47,-7,29,1
22614,-12,10,13,-24,64,-32,40,-27
22624,4,-14,37,-50,47,-7,29,1
22634,-12,10,13,-24,63,-32,40,-27
22644,4,-13,37,-49,48,-7,29,1
22654,-12,10,13,-24,64,-34,39,-27
22664,4,-13,37,-49,47,-7,29,1
22674,-12,9,13,-24,64,-33,40,-27
22684,4,-14,37,-49,48,-7,29,1
22694,-12,9,13,-25,62,-33,40,-27
22704,4,-13,37,-49,48,-7,29,1
22714,-12,9,13,-25,64,-33,40,-27
22724,4,-13,37,-49,47,-7,29,1
22734,-12,9,13,-24,63,-33,40,-26
22744,5,-13,37,-48,47,-7,29,1
22754,-12,9,13,-24,63,-34,40,-27
22764,4,-13,37,-49,48,-8,29,1
22774,-12,10,13,-24,63,-34,40,-27
22784,4,-13,37,-48,47,-7,29,1
22794,-12,10,13,-25,64,-32,40,-27
22804,4,-13,37,-48,48,-7,29,1
22814,-12,9,13,-24,64,-31,40,-27
22824,4,-13,37,-48,47,-7,29,1
22834,-12,10,13,-25,64,-32,40,-27
22844,4,-13,37,-48,47,-7,29,1
22854,-12,10,13,-24,64,-32,40,-27
22864,5,-13,37,-49,48,-7,29,1
22874,-12,10,13,-25,62,-32,40,-27
22884,4,-13,37,-49,47,-7,29,1
22894,-12,10,13,-24,63,-31,40,-27
22904,4,-13,37,-50,47,-7,29,1
22914,-12,9,13,-25,63,-33,40,-27
22924,4,-13,37,-49,48,-8,29,1
22934,-12,9,13,-25,62,-32,40,-27
22944,4,-14,37,-48,48,-7,29,1
22954,-12,9,13,-24,63,-32,40,-27
22964,4,-13,37,-50,48,-7,29,1
22974,-12,8,13,-24,64,-33,40,-27
22984,4,-13,37,-48,48,-7,29,1
22994,-12,9,13,-25,62,-35,40,-26
23004,4,-13,37,-49,48,-7,29,1
23014,-12,9,13,-25,63,-32,40,-27
23024,4,-13,38,-49,48,-7,29,1
23034,-12,10,13,-24,63,-33,40,-27
23044,4,-14,37,-50,48,-7,29,1
23054,-12,9,13,-24,64,-32,40,-27
23064,4,-13,37,-49,49,-7,29,1
23074,-12,9,13,-25,63,-32,40,-27
23084,4,-14,37,-50,48,-7,29,1
23094,-12,9,13,-25,63,-32,40,-27
23104,4,-13,37,-48,47,-7,29,1
23114,-12,9,13,-25,64,-32,40,-27
23124,4,-14,37,-50,48,-7,29,1
23134,-12,9,13,-25,64,-32,40,-27
23144,4,-13,37,-49,47,-7,29,1
23154,-12,9,13,-24,62,-32,40,-27
23164,4,-13,37,-49,48,-7,29,1
23174,-12,9,13,-24,63,-31,40,-26
23184,4,-13,37,-49,47,-7,29,1
23194,-12,9,13,-24,63,-32,40,-27
23204,4,-13,37,-50,47,-7,29,1
23214,-12,9,13,-25,63,-32,40,-27
23224,4,-13,37,-48,48,-7,29,1
23234,-12,10,13,-24,63,-33,40,-26
23244,4,-13,37,-48,48,-7,29,1
23254,-12,9,13,-24,63,-33,40,-27
23264,4,-13,37,-49,48,-7,29,1
23274,-12,9,13,-25,63,-33,40,-27
23284,4,-13,37,-48,48,-8,29,1
23294,-12,9,13,-24,62,-34,40,-27
23304,4,-13,37,-50,47,-7,29,1
23314,-12,10,13,-24,64,-34,40,-27
23324,4,-13,37,-50,48,-7,29,1
23334,-12,9,13,-25,64,-32,40,-27
23344,4,-13,37,-50,47,-7,29,1
23354,-12,9,13,-25,64,-32,40,-27
23364,4,-13,37,-48,48,-7,29,1
23374,-12,9,13,-25,64,-33,40,-27
23384,4,-13,37,-49,47,-7,29,1
23394,-11,10,13,-25,64,-33,40,-27
23404,4,-13,37,-48,48,-7,29,1
23414,-12,9,13,-25,64,-33,40,-27
23424,4,-13,37,-49,48,-7,29,1
23434,-12,10,13,-25,62,-32,40,-27
23444,4,-14,37,-50,47,-7,29,1
23454,-12,11,13,-25,62,-32,40,-27
23464,5,-13,37,-48,47,-7,28,1
23474,-12,10,13,-25,63,-31,40,-27
23484,4,-13,37,-48,48,-7,29,1
23494,-12,9,14,-25,63,-33,40,-27
23504,4,-13,37,-49,48,-7,29,1
23514,-12,9,13,-25,63,-32,40,-27
23524,4,-13,37,-50,48,-7,29,1
23534,-12,9,13,-25,63,-33,40,-27
23544,5,-13,37,-49,47,-7,29,1
23554,-12,9,13,-25,63,-32,40,-27
23564,4,-13,37,-48,48,-7,29,1
23574,-12,9,13,-24,64,-32,40,-27
23584,4,-13,38,-48,48,-7,29,1
23594,-12,10,13,-25,64,-33,40,-27
23604,4,-12,36,-48,47,-7,29,1
23614,-12,11,13,-24,63,-32,40,-27
23624,4,-13,37,-49,47,-7,29,1
23634,-13,10,13,-25,62,-33,40,-27
23644,4,-13,37,-50,47,-7,29,1
23654,-11,9,13,-25,64,-33,40,-27
23664,3,-13,37,-50,48,-7,29,1
23674,-12,10,13,-25,63,-32,40,-27
23684,4,-13,37,-49,48,-7,29,1
23694,-12,9,13,-25,63,-33,40,-27
23704,4,-13,37,-50,47,-7,29,1
23714,-12,9,13,-25,64,-32,40,-27
23724,4,-13,37,-49,47,-7,29,1
23734,-12,9,13,-25,62,-32,40,-27
23744,4,-13,37,-48,47,-7,29,1
23754,-12,9,13,-25,64,-32,40,-26
23764,4,-13,37,-48,48,-7,29,1
23774,-12,10,13,-25,62,-31,40,-27
23784,4,-11,35,-49,49,-7,29,1
23794,-11,9,13,-25,63,-31,40,-27
23804,4,-12,37,-50,47,-7,29,1
23814,-12,9,13,-25,63,-34,40,-27
23824,4,-13,37,-50,48,-7,29,1
23834,-12,10,13,-25,62,-32,40,-27
23844,4,-13,37,-50,48,-7,29,1
23854,-12,10,13,-25,63,-32,40,-27
23864,4,-13,37,-49,47,-7,29,1
23874,-12,9,13,-25,62,-32,40,-27
23884,4,-13,37,-49,47,-7,29,1
23894,-12,9,13,-25,64,-32,40,-27
23904,4,-13,37,-49,47,-7,29,1
23914,-11,9,13,-25,64,-32,40,-27
23924,4,-13,37,-49,48,-7,29,1
23934,-12,9,13,-25,64,-32,40,-27
23944,4,-13,37,-48,47,-7,29,1
23954,-12,9,13,-25,63,-33,40,-27
23964,4,-13,37,-50,48,-7,29,1
23974,-12,9,13,-25,64,-33,40,-27
23984,4,-13,37,-49,47,-7,29,1
23994,-12,9,13,-25,62,-32,40,-27
24004,4,-13,37,-50,47,-7,29,1
24014,-12,9,13,-25,62,-32,40,-27
24024,4,-13,37,-49,48,-6,29,1
24034,-12,10,13,-25,64,-32,40,-27
24044,4,-13,37,-49,48,-7,29,1
24054,-12,8,13,-25,64,-33,40,-26
24064,3,-13,37,-50,47,-7,29,1
24074,-12,9,13,-25,63,-34,40,-27
24084,4,-13,37,-50,48,-7,29,1
24094,-12,9,13,-25,64,-31,40,-27
24104,3,-13,37,-49,48,-7,29,1
24114,-11,9,13,-25,63,-33,40,-27
24124,4,-13,37,-50,48,-7,29,0
24134,-12,9,13,-25,64,-31,40,-27
24144,4,-13,37,-48,48,-7,29,1
24154,-11,10,13,-25,64,-32,40,-27
24164,3,-13,37,-50,47,-7,29,1
24174,-11,9,13,-25,63,-32,40,-27
24184,4,-13,37,-48,47,-7,29,1
24194,-12,9,13,-25,64,-34,40,-27
24204,4,-12,36,-49,48,-7,29,1
24214,-12,9,13,-25,64,-32,40,-27
24224,4,-13,37,-49,47,-7,29,1
24234,-12,9,13,-25,64,-33,40,-27
24244,3,-12,36,-50,48,-7,29,1
24254,-11,9,13,-25,64,-34,40,-27
24264,4,-13,37,-49,48,-7,29,1
24274,-11,9,13,-25,63,-32,40,-27
24284,3,-13,37,-49,47,-7,29,0
24294,-11,10,13,-24,63,-32,40,-27
24304,4,-12,36,-49,47,-7,29,1
24314,-11,9,14,-25,63,-33,40,-27
24324,4,-13,38,-49,48,-7,29,1
24334,-12,10,13,-25,63,-32,39,-27
24344,4,-13,37,-49,48,-7,29,1
24354,-11,9,13,-25,63,-33,40,-27
24364,3,-13,37,-50,47,-7,29,1
24374,-11,9,13,-24,64,-32,39,-27
24384,3,-13,37,-49,48,-7,29,1
24394,-11,10,13,-24,63,-32,40,-27
24404,3,-13,37,-50,47,-7,29,1
24414,-11,10,13,-25,64,-32,40,-27
24424,4,-13,37,-50,48,-7,29,1
24434,-11,10,13,-25,64,-33,40,-27
24444,4,-13,37,-48,48,-7,29,1
24454,-11,9,13,-25,63,-34,40,-27
24464,3,-12,37,-49,48,-7,29,1
24474,-11,10,13,-25,63,-34,39,-27
24484,3,-13,37,-49,48,-7,29,1
24494,-11,9,13,-25,63,-33,39,-27
24504,3,-12,37,-50,49,-7,29,1
24514,-11,10,13,-25,64,-33,40,-27
24524,3,-12,37,-49,48,-7,29,1
24534,-11,9,13,-25,64,-34,40,-27
24544,4,-12,37,-49,48,-7,28,1
24554,-11,10,13,-25,64,-34,40,-27
24564,3,-12,36,-49,48,-7,29,1
24574,-11,9,13,-25,64,-33,39,-27
24584,3,-13,37,-49,48,-7,29,1
24594,-11,10,13,-26,63,-32,40,-27
24604,4,-12,37,-49,48,-7,29,1
24614,-11,10,13,-25,64,-34,40,-27
24624,4,-13,37,-50,47,-7,29,0
24634,-11,10,13,-26,63,-33,39,-27
24644,4,-12,37,-49,48,-7,29,1
24654,-11,10,13,-25,64,-33,40,-27
24664,4,-12,37,-50,47,-7,29,1
24674,-11,10,13,-25,63,-34,39,-27
24684,3,-12,37,-50,47,-7,29,1
24694,-11,10,14,-25,63,-33,40,-27
24704,4,-12,37,-49,47,-8,29,1
24714,-11,10,13,-25,64,-32,39,-27
24724,4,-12,37,-50,47,-7,29,1
24734,-11,10,13,-25,62,-32,39,-26
24744,4,-12,37,-49,47,-7,29,1
24754,-11,10,13,-26,64,-33,39,-27
24764,3,-12,37,-50,47,-7,29,1
24774,-11,10,13,-25,63,-33,39,-27
24784,4,-12,37,-50,47,-7,29,1
24794,-11,9,13,-25,64,-33,39,-27
24804,4,-12,37,-50,48,-7,29,1
24814,-11,9,13,-25,64,-32,39,-27
24824,4,-11,36,-50,48,-7,29,1
24834,-11,9,13,-25,63,-33,39,-27
24844,4,-12,37,-49,47,-7,29,1
24854,-11,10,13,-25,64,-31,39,-27
