time,left_gate,right_gate,delta
3.56,106.18,74.89,31.290000000000006
3.56,106.18,74.88,31.30000000000001
3.56,106.2,74.88,31.320000000000007
3.56,106.29,74.95,31.340000000000003
3.56,106.4,75.03,31.370000000000005
3.56,106.34,74.98,31.36
3.56,106.22,74.86,31.36
3.57,107.31,75.86,31.450000000000003
3.57,106.34,74.97,31.370000000000005
3.57,106.3,74.95,31.349999999999994
3.57,106.22,74.88,31.340000000000003
3.57,106.2,74.87,31.33
3.57,106.19,74.87,31.319999999999993
3.57,106.19,74.87,31.319999999999993
3.57,106.37,75.04,31.33
3.57,106.31,74.98,31.33
3.57,106.18,74.86,31.320000000000007
3.57,106.16,74.86,31.299999999999997
3.58,107.26,75.87,31.39
3.58,106.31,74.97,31.340000000000003
3.58,106.28,74.95,31.33
3.58,106.21,74.88,31.33
3.58,106.21,74.88,31.33
3.58,106.21,74.88,31.33
3.58,106.21,74.88,31.33
3.58,106.39,75.06,31.33
3.58,106.33,75.0,31.33
3.58,106.22,74.9,31.319999999999993
3.58,106.22,74.9,31.319999999999993
3.59,107.32,75.91,31.409999999999997
3.59,106.35,75.02,31.33
3.59,106.3,74.99,31.310000000000002
3.59,106.21,74.91,31.299999999999997
3.59,106.19,74.9,31.289999999999992
3.59,106.18,74.89,31.290000000000006
3.59,106.18,74.89,31.290000000000006
3.59,106.26,74.97,31.290000000000006
3.59,106.34,75.05,31.290000000000006
3.59,106.28,75.0,31.28
3.59,106.14,74.87,31.269999999999996
3.6,107.23,75.87,31.36
3.6,106.27,74.98,31.289999999999992
3.6,106.24,74.95,31.289999999999992
3.6,106.17,74.88,31.290000000000006
3.6,106.17,74.87,31.299999999999997
3.6,106.17,74.87,31.299999999999997
3.6,106.17,74.86,31.310000000000002
3.6,106.35,75.04,31.309999999999988
3.6,106.31,75.0,31.310000000000002
3.6,106.19,74.88,31.310000000000002
3.6,106.19,74.87,31.319999999999993
3.61,107.29,75.87,31.42
3.61,106.32,74.98,31.33999999999999
3.61,106.27,74.96,31.310000000000002
3.61,106.18,74.89,31.290000000000006
3.61,106.17,74.89,31.28
3.61,106.16,74.88,31.28
3.61,106.15,74.89,31.260000000000005
3.61,106.33,75.07,31.260000000000005
3.61,106.27,75.01,31.25999999999999
3.61,106.14,74.89,31.25
3.61,106.12,74.89,31.230000000000004
3.62,107.22,75.89,31.33
3.62,106.26,75.0,31.260000000000005
3.62,106.23,74.99,31.24000000000001
3.62,106.16,74.92,31.239999999999995
3.62,106.16,74.92,31.239999999999995
3.62,106.16,74.91,31.25
3.62,106.16,74.91,31.25
3.62,106.25,74.99,31.260000000000005
3.62,106.38,75.09,31.289999999999992
3.62,106.34,75.03,31.310000000000002
3.62,106.21,74.91,31.299999999999997
3.63,107.3,75.91,31.39
3.63,106.33,75.01,31.319999999999993
3.63,106.28,74.98,31.299999999999997
3.63,106.2,74.91,31.290000000000006
3.63,106.19,74.91,31.28
3.63,106.18,74.9,31.28
3.63,106.18,74.9,31.28
3.63,106.36,75.08,31.28
3.63,106.31,75.02,31.290000000000006
3.63,106.18,74.9,31.28
3.63,106.17,74.9,31.269999999999996
3.64,107.27,75.91,31.36
3.64,106.32,75.02,31.299999999999997
3.64,106.28,74.99,31.290000000000006
3.64,106.2,74.91,31.290000000000006
3.64,106.2,74.9,31.299999999999997
3.64,106.2,74.89,31.310000000000002
3.64,106.2,74.88,31.320000000000007
3.64,106.39,75.06,31.33
3.64,106.35,75.01,31.33999999999999
3.64,106.22,74.89,31.33
3.64,106.22,74.88,31.340000000000003
3.65,107.32,75.88,31.439999999999998
3.65,106.35,74.99,31.36
3.65,106.3,74.97,31.33
3.65,106.21,74.89,31.319999999999993
3.65,106.19,74.89,31.299999999999997
3.65,106.18,74.9,31.28
3.65,106.18,74.9,31.28
3.65,106.25,74.97,31.28
3.65,106.35,75.07,31.28
3.65,106.29,75.03,31.260000000000005
3.65,106.15,74.9,31.25
3.66,107.24,75.9,31.33999999999999
3.66,106.29,75.01,31.28
3.66,106.26,74.99,31.27000000000001
3.66,106.19,74.92,31.269999999999996
3.66,106.19,74.91,31.28
3.66,106.19,74.9,31.289999999999992
3.66,106.19,74.89,31.299999999999997
3.66,106.38,75.07,31.310000000000002
3.66,106.32,75.02,31.299999999999997
3.66,106.2,74.91,31.290000000000006
3.66,106.2,74.91,31.290000000000006
3.67,107.3,75.91,31.39
3.67,106.33,75.01,31.319999999999993
3.67,106.29,75.0,31.290000000000006
3.67,106.2,74.92,31.28
3.67,106.19,74.92,31.269999999999996
3.67,106.17,74.91,31.260000000000005
3.67,106.17,74.91,31.260000000000005
3.67,106.36,75.09,31.269999999999996
3.67,106.3,75.03,31.269999999999996
3.67,106.17,74.91,31.260000000000005
3.67,106.16,74.9,31.25999999999999
3.68,107.26,75.9,31.36
3.68,106.31,75.01,31.299999999999997
3.68,106.27,74.98,31.289999999999992
3.68,106.19,74.91,31.28
3.68,106.18,74.9,31.28
3.68,106.19,74.91,31.28
3.68,106.19,74.91,31.28
3.68,106.27,74.98,31.289999999999992
3.68,106.38,75.08,31.299999999999997
3.68,106.35,75.05,31.299999999999997
3.68,106.22,74.92,31.299999999999997
3.69,107.31,75.92,31.39
3.69,106.34,75.03,31.310000000000002
3.69,106.3,75.01,31.289999999999992
3.69,106.21,74.95,31.25999999999999
3.69,106.19,74.95,31.239999999999995
3.69,106.18,74.95,31.230000000000004
3.69,106.18,74.94,31.24000000000001
3.69,106.37,75.12,31.25
3.69,106.31,75.05,31.260000000000005
3.69,106.17,74.92,31.25
3.69,106.16,74.92,31.239999999999995
3.7,107.25,75.93,31.319999999999993
3.7,106.3,75.04,31.25999999999999
3.7,106.27,75.02,31.25
3.7,106.2,74.94,31.260000000000005
3.7,106.19,74.94,31.25
3.7,106.19,74.94,31.25
3.7,106.19,74.94,31.25
3.7,106.39,75.12,31.269999999999996
3.7,106.34,75.06,31.28
3.7,106.22,74.94,31.28
3.7,106.22,74.94,31.28
3.71,107.31,75.94,31.370000000000005
3.71,106.34,75.05,31.290000000000006
3.71,106.3,75.02,31.28
3.71,106.21,74.94,31.269999999999996
3.71,106.19,74.93,31.25999999999999
3.71,106.18,74.92,31.260000000000005
3.71,106.18,74.92,31.260000000000005
3.71,106.25,74.99,31.260000000000005
3.71,106.35,75.09,31.25999999999999
3.71,106.29,75.05,31.24000000000001
3.71,106.14,74.92,31.22
3.72,107.23,75.92,31.310000000000002
3.72,106.28,75.03,31.25
3.72,106.24,75.01,31.22999999999999
3.72,106.16,74.94,31.22
3.72,106.16,74.93,31.22999999999999
3.72,106.16,74.92,31.239999999999995
3.72,106.16,74.92,31.239999999999995
3.72,106.35,75.1,31.25
3.72,106.29,75.04,31.25
3.72,106.16,74.92,31.239999999999995
3.72,106.16,74.91,31.25
3.73,107.25,75.91,31.340000000000003
3.73,106.28,75.02,31.260000000000005
3.73,106.23,75.0,31.230000000000004
3.73,106.15,74.94,31.210000000000008
3.73,106.15,74.94,31.210000000000008
3.73,106.14,74.93,31.209999999999994
3.73,106.14,74.93,31.209999999999994
3.73,106.32,75.1,31.22
3.73,106.26,75.04,31.22
3.73,106.13,74.92,31.209999999999994
3.73,106.12,74.92,31.200000000000003
3.74,107.22,75.93,31.289999999999992
3.74,106.27,75.04,31.22999999999999
3.74,106.24,75.01,31.22999999999999
3.74,106.17,74.93,31.239999999999995
3.74,106.17,74.93,31.239999999999995
3.74,106.17,74.92,31.25
3.74,106.17,74.91,31.260000000000005
3.74,106.36,75.09,31.269999999999996
3.74,106.42,75.14,31.28
3.74,106.24,74.96,31.28
3.74,106.1,74.82,31.28
3.75,107.19,75.82,31.370000000000005
3.75,106.22,74.93,31.289999999999992
3.75,106.17,74.9,31.269999999999996
3.75,106.08,74.82,31.260000000000005
3.75,106.06,74.82,31.24000000000001
3.75,106.05,74.81,31.239999999999995
3.75,106.05,74.81,31.239999999999995
3.75,106.24,74.99,31.25
3.75,106.17,74.92,31.25
3.75,106.05,74.8,31.25
3.75,106.03,74.79,31.239999999999995
3.76,107.13,75.79,31.33999999999999
3.76,106.18,74.9,31.28
3.76,106.14,74.88,31.260000000000005
3.76,106.06,74.8,31.260000000000005
3.76,106.06,74.79,31.269999999999996
3.76,106.05,74.78,31.269999999999996
3.76,106.06,74.78,31.28
3.76,106.25,74.96,31.290000000000006
3.76,106.19,74.89,31.299999999999997
3.76,106.07,74.77,31.299999999999997
3.76,106.07,74.76,31.309999999999988
3.77,107.16,75.76,31.39999999999999
3.77,106.2,74.88,31.320000000000007
3.77,106.15,74.85,31.30000000000001
3.77,106.07,74.79,31.279999999999987
3.77,106.06,74.79,31.269999999999996
3.77,106.06,74.8,31.260000000000005
3.77,106.05,74.79,31.25999999999999
3.77,106.22,74.96,31.260000000000005
3.77,106.27,75.01,31.25999999999999
3.77,106.08,74.83,31.25
3.77,105.93,74.69,31.24000000000001
3.78,107.02,75.69,31.33
3.78,106.07,74.8,31.269999999999996
3.78,106.03,74.77,31.260000000000005
3.78,105.96,74.7,31.25999999999999
3.78,105.96,74.69,31.269999999999996
3.78,105.96,74.68,31.279999999999987
3.78,105.96,74.67,31.289999999999992
3.78,106.15,74.85,31.30000000000001
3.78,106.08,74.78,31.299999999999997
3.78,105.97,74.67,31.299999999999997
3.78,105.97,74.67,31.299999999999997
3.79,107.06,75.67,31.39
3.79,106.1,74.77,31.33
3.79,106.05,74.74,31.310000000000002
3.79,105.96,74.66,31.299999999999997
3.79,105.94,74.66,31.28
3.79,105.94,74.65,31.289999999999992
3.79,105.93,74.64,31.290000000000006
3.79,106.1,74.81,31.289999999999992
3.79,106.04,74.75,31.290000000000006
3.79,105.91,74.63,31.28
3.79,105.89,74.63,31.260000000000005
3.8,106.99,75.63,31.36
3.8,106.05,74.74,31.310000000000002
3.8,106.01,74.71,31.30000000000001
3.8,105.94,74.64,31.299999999999997
3.8,105.93,74.63,31.30000000000001
3.8,105.94,74.62,31.319999999999993
3.8,105.94,74.62,31.319999999999993
3.8,106.13,74.8,31.33
3.8,106.19,74.85,31.340000000000003
3.8,106.0,74.67,31.33
3.8,105.86,74.52,31.340000000000003
3.81,106.95,75.52,31.430000000000007
3.81,105.99,74.63,31.36
3.81,105.94,74.61,31.33
3.81,105.86,74.54,31.319999999999993
3.81,105.86,74.54,31.319999999999993
3.81,105.85,74.54,31.309999999999988
3.81,105.85,74.54,31.309999999999988
3.81,106.03,74.71,31.320000000000007
3.81,105.96,74.64,31.319999999999993
3.81,105.84,74.52,31.320000000000007
3.81,105.83,74.52,31.310000000000002
3.82,106.93,75.53,31.400000000000006
3.82,105.99,74.64,31.349999999999994
3.82,105.96,74.62,31.33999999999999
3.82,105.89,74.54,31.349999999999994
3.82,105.89,74.53,31.36
3.82,105.89,74.52,31.370000000000005
3.82,105.89,74.52,31.370000000000005
3.82,106.08,74.7,31.379999999999995
3.82,106.03,74.65,31.379999999999995
3.82,105.91,74.53,31.379999999999995
3.82,105.91,74.53,31.379999999999995
3.83,107.0,75.53,31.47
3.83,106.04,74.64,31.400000000000006
3.83,105.99,74.61,31.379999999999995
3.83,105.9,74.54,31.36
3.83,105.88,74.54,31.33999999999999
3.83,105.87,74.53,31.340000000000003
3.83,105.87,74.53,31.340000000000003
3.83,106.05,74.71,31.340000000000003
3.83,105.99,74.65,31.33999999999999
3.83,105.86,74.53,31.33
3.83,105.85,74.53,31.319999999999993
3.84,106.95,75.53,31.42
3.84,106.0,74.64,31.36
3.84,105.96,74.61,31.349999999999994
3.84,105.88,74.54,31.33999999999999
3.84,105.88,74.54,31.33999999999999
3.84,105.88,74.53,31.349999999999994
3.84,105.88,74.53,31.349999999999994
3.84,106.07,74.71,31.36
3.84,106.0,74.64,31.36
3.84,105.88,74.53,31.349999999999994
3.84,105.88,74.52,31.36
3.85,106.98,75.52,31.460000000000008
3.85,106.01,74.63,31.38000000000001
3.85,105.96,74.61,31.349999999999994
3.85,105.88,74.55,31.33
3.85,105.87,74.55,31.320000000000007
3.85,105.86,74.56,31.299999999999997
3.85,105.86,74.56,31.299999999999997
3.85,106.03,74.73,31.299999999999997
3.85,105.97,74.67,31.299999999999997
3.85,105.84,74.56,31.28
3.85,105.84,74.56,31.28
3.86,106.94,75.57,31.370000000000005
3.86,105.99,74.68,31.309999999999988
3.86,105.95,74.65,31.299999999999997
3.86,105.88,74.58,31.299999999999997
3.86,105.88,74.56,31.319999999999993
3.86,105.89,74.55,31.340000000000003
3.86,105.89,74.54,31.349999999999994
3.86,106.08,74.72,31.36
3.86,106.05,74.68,31.36999999999999
3.86,105.93,74.56,31.370000000000005
3.86,105.93,74.56,31.370000000000005
3.87,107.02,75.56,31.459999999999994
3.87,106.05,74.66,31.39
3.87,106.0,74.63,31.370000000000005
3.87,105.92,74.56,31.36
3.87,105.91,74.55,31.36
3.87,105.89,74.54,31.349999999999994
3.87,105.89,74.55,31.340000000000003
3.87,106.08,74.73,31.349999999999994
3.87,106.0,74.65,31.349999999999994
3.87,105.88,74.54,31.33999999999999
3.87,105.87,74.54,31.33
3.88,106.97,75.54,31.429999999999993
3.88,106.02,74.65,31.36999999999999
3.88,105.98,74.63,31.35000000000001
3.88,105.9,74.56,31.340000000000003
3.88,105.9,74.55,31.35000000000001
3.88,105.9,74.54,31.36
3.88,105.91,74.54,31.36999999999999
3.88,106.09,74.72,31.370000000000005
3.88,106.05,74.67,31.379999999999995
3.88,105.92,74.55,31.370000000000005
3.88,105.92,74.55,31.370000000000005
3.89,107.01,75.55,31.460000000000008
3.89,106.05,74.66,31.39
3.89,106.0,74.63,31.370000000000005
3.89,105.92,74.56,31.36
3.89,105.9,74.56,31.340000000000003
3.89,105.9,74.57,31.330000000000013
3.89,105.89,74.57,31.320000000000007
3.89,106.07,74.75,31.319999999999993
3.89,106.01,74.7,31.310000000000002
3.89,105.88,74.59,31.289999999999992
3.89,105.88,74.59,31.289999999999992
3.9,106.98,75.6,31.38000000000001
3.9,106.03,74.71,31.320000000000007
3.9,106.0,74.68,31.319999999999993
3.9,105.93,74.6,31.330000000000013
3.9,105.93,74.59,31.340000000000003
3.9,105.92,74.58,31.340000000000003
3.9,105.92,74.58,31.340000000000003
3.9,106.1,74.76,31.33999999999999
3.9,106.04,74.7,31.340000000000003
3.9,105.93,74.59,31.340000000000003
3.9,105.93,74.59,31.340000000000003
3.91,107.03,75.59,31.439999999999998
3.91,106.06,74.69,31.370000000000005
3.91,106.01,74.66,31.35000000000001
3.91,105.92,74.58,31.340000000000003
3.91,105.91,74.58,31.33
3.91,105.89,74.57,31.320000000000007
3.91,105.88,74.57,31.310000000000002
3.91,106.06,74.75,31.310000000000002
3.91,106.0,74.69,31.310000000000002
3.91,105.87,74.57,31.30000000000001
3.91,105.85,74.57,31.28
3.92,106.95,75.57,31.38000000000001
3.92,106.01,74.68,31.33
3.92,105.96,74.65,31.309999999999988
3.92,105.88,74.58,31.299999999999997
3.92,105.87,74.57,31.30000000000001
3.92,105.88,74.57,31.310000000000002
3.92,105.88,74.57,31.310000000000002
3.92,106.07,74.75,31.319999999999993
3.92,106.03,74.7,31.33
3.92,105.9,74.58,31.320000000000007
3.92,105.9,74.57,31.330000000000013
3.93,106.99,75.57,31.42
3.93,106.02,74.68,31.33999999999999
3.93,105.97,74.65,31.319999999999993
3.93,105.89,74.58,31.310000000000002
3.93,105.88,74.58,31.299999999999997
3.93,105.87,74.58,31.290000000000006
3.93,105.87,74.58,31.290000000000006
3.93,106.04,74.75,31.290000000000006
3.93,105.96,74.67,31.289999999999992
3.93,105.84,74.56,31.28
3.93,105.84,74.56,31.28
3.94,106.94,75.57,31.370000000000005
3.94,105.99,74.68,31.309999999999988
3.94,105.96,74.65,31.309999999999988
3.94,105.89,74.57,31.320000000000007
3.94,105.89,74.55,31.340000000000003
3.94,105.89,74.54,31.349999999999994
3.94,105.89,74.53,31.36
3.94,106.07,74.71,31.36
3.94,106.03,74.66,31.370000000000005
3.94,105.91,74.54,31.36999999999999
3.94,105.91,74.54,31.36999999999999
3.95,106.99,75.54,31.44999999999999
3.95,106.02,74.65,31.36999999999999
3.95,105.97,74.62,31.349999999999994
3.95,105.88,74.54,31.33999999999999
3.95,105.86,74.54,31.319999999999993
3.95,105.85,74.54,31.309999999999988
3.95,105.84,74.54,31.299999999999997
3.95,106.02,74.72,31.299999999999997
3.95,105.97,74.67,31.299999999999997
3.95,105.83,74.54,31.289999999999992
3.95,105.82,74.54,31.279999999999987
3.96,106.92,75.55,31.370000000000005
3.96,105.97,74.66,31.310000000000002
3.96,105.93,74.64,31.290000000000006
3.96,105.85,74.57,31.28
3.96,105.85,74.56,31.289999999999992
3.96,105.84,74.55,31.290000000000006
3.96,105.86,74.56,31.299999999999997
3.96,106.05,74.72,31.33
3.96,105.97,74.64,31.33
3.96,105.87,74.54,31.33
3.96,105.86,74.52,31.340000000000003
3.97,106.95,75.52,31.430000000000007
3.97,105.98,74.63,31.35000000000001
3.97,105.93,74.61,31.320000000000007
3.97,105.85,74.54,31.309999999999988
3.97,105.84,74.54,31.299999999999997
3.97,105.83,74.54,31.289999999999992
3.97,105.83,74.54,31.289999999999992
3.97,106.0,74.71,31.290000000000006
3.97,105.94,74.65,31.289999999999992
3.97,105.81,74.53,31.28
3.97,105.81,74.53,31.28
3.98,106.91,75.53,31.379999999999995
3.98,105.96,74.63,31.33
3.98,105.92,74.61,31.310000000000002
3.98,105.84,74.54,31.299999999999997
3.98,105.84,74.54,31.299999999999997
3.98,105.85,74.53,31.319999999999993
3.98,105.85,74.52,31.33
3.98,106.03,74.7,31.33
3.98,106.0,74.66,31.340000000000003
3.98,105.88,74.53,31.349999999999994
3.98,105.88,74.52,31.36
3.99,106.97,75.52,31.450000000000003
3.99,106.0,74.62,31.379999999999995
3.99,105.95,74.59,31.36
3.99,105.86,74.53,31.33
3.99,105.84,74.53,31.310000000000002
3.99,105.83,74.53,31.299999999999997
3.99,105.83,74.53,31.299999999999997
3.99,106.01,74.7,31.310000000000002
3.99,105.93,74.62,31.310000000000002
3.99,105.81,74.51,31.299999999999997
3.99,105.8,74.51,31.289999999999992
4.0,106.9,75.51,31.39
4.0,105.95,74.62,31.33
4.0,105.91,74.6,31.310000000000002
4.0,105.83,74.53,31.299999999999997
4.0,105.83,74.52,31.310000000000002
4.0,105.82,74.51,31.309999999999988
4.0,105.84,74.52,31.320000000000007
4.0,106.02,74.7,31.319999999999993
4.0,105.97,74.64,31.33
4.0,105.84,74.52,31.320000000000007
4.0,105.84,74.52,31.320000000000007
4.01,106.94,75.52,31.42
4.01,105.96,74.62,31.33999999999999
4.01,105.91,74.6,31.310000000000002
4.01,105.84,74.54,31.299999999999997
4.01,105.83,74.53,31.299999999999997
4.01,105.83,74.54,31.289999999999992
4.01,105.82,74.53,31.289999999999992
4.01,105.99,74.7,31.289999999999992
4.01,105.97,74.68,31.289999999999992
4.01,105.83,74.55,31.28
4.01,105.83,74.55,31.28
4.02,106.93,75.56,31.370000000000005
4.02,105.98,74.67,31.310000000000002
4.02,105.94,74.64,31.299999999999997
4.02,105.87,74.58,31.290000000000006
4.02,105.87,74.58,31.290000000000006
4.02,105.87,74.57,31.30000000000001
4.02,105.87,74.56,31.310000000000002
4.02,106.05,74.74,31.310000000000002
4.02,105.99,74.67,31.319999999999993
4.02,105.89,74.57,31.320000000000007
4.02,105.89,74.57,31.320000000000007
4.03,106.98,75.57,31.41000000000001
4.03,106.01,74.67,31.340000000000003
4.03,105.96,74.64,31.319999999999993
4.03,105.87,74.57,31.30000000000001
4.03,105.85,74.57,31.28
4.03,105.84,74.57,31.27000000000001
4.03,105.84,74.57,31.27000000000001
4.03,106.02,74.75,31.269999999999996
4.03,105.99,74.71,31.28
4.03,105.86,74.6,31.260000000000005
4.03,105.84,74.6,31.24000000000001
4.04,106.94,75.6,31.340000000000003
4.04,105.99,74.7,31.289999999999992
4.04,105.95,74.67,31.28
4.04,105.87,74.6,31.27000000000001
4.04,105.86,74.59,31.269999999999996
4.04,105.87,74.59,31.28
4.04,105.87,74.59,31.28
4.04,106.06,74.77,31.290000000000006
4.04,106.02,74.72,31.299999999999997
4.04,105.89,74.59,31.299999999999997
4.04,105.88,74.59,31.289999999999992
4.05,106.97,75.59,31.379999999999995
4.05,106.0,74.69,31.310000000000002
4.05,105.95,74.67,31.28
4.05,105.87,74.6,31.27000000000001
4.05,105.86,74.6,31.260000000000005
4.05,105.85,74.61,31.239999999999995
4.05,105.85,74.62,31.22999999999999
4.05,106.02,74.78,31.239999999999995
4.05,105.93,74.7,31.230000000000004
4.05,105.82,74.6,31.22
4.05,105.8,74.6,31.200000000000003
4.06,106.91,75.62,31.289999999999992
4.06,105.96,74.73,31.22999999999999
4.06,105.92,74.7,31.22
4.06,105.85,74.63,31.22
4.06,105.85,74.63,31.22
4.06,105.85,74.62,31.22999999999999
4.06,105.85,74.62,31.22999999999999
4.06,106.04,74.8,31.24000000000001
4.06,105.99,74.75,31.239999999999995
4.06,105.88,74.63,31.25
4.06,105.88,74.63,31.25
4.07,106.97,75.63,31.340000000000003
4.07,105.99,74.73,31.25999999999999
4.07,105.95,74.72,31.230000000000004
4.07,105.87,74.65,31.22
4.07,105.86,74.64,31.22
4.07,105.85,74.63,31.22
4.07,105.84,74.63,31.210000000000008
4.07,106.02,74.81,31.209999999999994
4.07,106.01,74.79,31.22
4.07,105.86,74.65,31.209999999999994
4.07,105.85,74.65,31.19999999999999
4.08,106.95,75.65,31.299999999999997
4.08,106.0,74.76,31.239999999999995
4.08,105.96,74.74,31.22
4.08,105.88,74.67,31.209999999999994
4.08,105.88,74.66,31.22
4.08,105.88,74.66,31.22
4.08,105.89,74.67,31.22
4.08,106.07,74.85,31.22
4.08,105.99,74.77,31.22
4.08,105.89,74.67,31.22
4.08,105.89,74.66,31.230000000000004
4.09,106.98,75.65,31.33
4.09,106.01,74.76,31.25
4.09,105.96,74.73,31.22999999999999
4.09,105.88,74.67,31.209999999999994
4.09,105.88,74.67,31.209999999999994
4.09,105.87,74.67,31.200000000000003
4.09,105.87,74.67,31.200000000000003
4.09,106.04,74.84,31.200000000000003
4.09,106.01,74.8,31.210000000000008
4.09,105.88,74.68,31.19999999999999
4.09,105.88,74.68,31.19999999999999
4.1,106.98,75.68,31.299999999999997
4.1,106.02,74.78,31.239999999999995
4.1,106.0,74.76,31.239999999999995
4.1,105.93,74.68,31.25
4.1,105.91,74.67,31.239999999999995
4.1,105.92,74.68,31.239999999999995
4.1,105.92,74.67,31.25
4.1,106.11,74.85,31.260000000000005
4.1,106.09,74.82,31.27000000000001
4.1,105.93,74.66,31.27000000000001
4.1,105.93,74.65,31.28
4.11,107.02,75.65,31.36999999999999
4.11,106.05,74.75,31.299999999999997
4.11,106.0,74.73,31.269999999999996
4.11,105.92,74.66,31.260000000000005
4.11,105.9,74.65,31.25
4.11,105.89,74.64,31.25
4.11,105.89,74.64,31.25
4.11,106.07,74.82,31.25
4.11,105.99,74.73,31.25999999999999
4.11,105.88,74.63,31.25
4.11,105.86,74.63,31.230000000000004
4.12,106.96,75.63,31.33
4.12,106.0,74.74,31.260000000000005
4.12,105.96,74.72,31.239999999999995
4.12,105.89,74.66,31.230000000000004
4.12,105.88,74.65,31.22999999999999
4.12,105.88,74.65,31.22999999999999
4.12,105.89,74.66,31.230000000000004
4.12,106.08,74.84,31.239999999999995
4.12,106.03,74.78,31.25
4.12,105.88,74.63,31.25
4.12,105.88,74.61,31.269999999999996
4.13,106.98,75.61,31.370000000000005
4.13,106.0,74.71,31.290000000000006
4.13,105.96,74.69,31.269999999999996
4.13,105.88,74.62,31.25999999999999
4.13,105.87,74.62,31.25
4.13,105.87,74.63,31.24000000000001
4.13,105.86,74.62,31.239999999999995
4.13,106.03,74.79,31.239999999999995
4.13,106.01,74.77,31.24000000000001
4.13,105.87,74.64,31.230000000000004
4.13,105.86,74.64,31.22
4.14,106.97,75.64,31.33
4.14,106.02,74.75,31.269999999999996
4.14,105.98,74.73,31.25
4.14,105.91,74.66,31.25
4.14,105.91,74.66,31.25
4.14,105.91,74.66,31.25
4.14,105.92,74.65,31.269999999999996
4.14,106.1,74.82,31.28
4.14,106.02,74.74,31.28
4.14,105.93,74.65,31.28
4.14,105.93,74.65,31.28
4.15,107.03,75.65,31.379999999999995
4.15,106.06,74.76,31.299999999999997
4.15,106.01,74.73,31.28
4.15,105.93,74.66,31.27000000000001
4.15,105.91,74.65,31.25999999999999
4.15,105.9,74.64,31.260000000000005
4.15,105.9,74.64,31.260000000000005
4.15,106.08,74.82,31.260000000000005
4.15,106.04,74.78,31.260000000000005
4.15,105.91,74.66,31.25
4.15,105.89,74.66,31.230000000000004
4.16,106.99,75.66,31.33
4.16,106.02,74.75,31.269999999999996
4.16,106.0,74.73,31.269999999999996
4.16,105.92,74.65,31.269999999999996
4.16,105.9,74.63,31.27000000000001
4.16,105.91,74.64,31.269999999999996
4.16,105.91,74.64,31.269999999999996
4.16,106.1,74.82,31.28
4.16,106.09,74.8,31.290000000000006
4.16,105.93,74.64,31.290000000000006
4.16,105.92,74.63,31.290000000000006
4.17,107.01,75.63,31.38000000000001
4.17,106.04,74.74,31.30000000000001
4.17,105.99,74.71,31.28
4.17,105.91,74.65,31.25999999999999
4.17,105.9,74.65,31.25
4.17,105.89,74.65,31.239999999999995
4.17,105.89,74.64,31.25
4.17,106.05,74.8,31.25
4.17,105.97,74.71,31.260000000000005
4.17,105.87,74.62,31.25
4.17,105.86,74.62,31.239999999999995
4.18,106.95,75.63,31.320000000000007
4.18,106.0,74.75,31.25
4.18,105.97,74.73,31.239999999999995
4.18,105.9,74.67,31.230000000000004
4.18,105.9,74.66,31.24000000000001
4.18,105.89,74.65,31.239999999999995
4.18,105.89,74.65,31.239999999999995
4.18,106.08,74.83,31.25
4.18,106.03,74.77,31.260000000000005
4.18,105.89,74.63,31.260000000000005
4.18,105.89,74.63,31.260000000000005
4.19,106.98,75.63,31.35000000000001
4.19,106.01,74.73,31.28
4.19,105.97,74.71,31.260000000000005
4.19,105.88,74.64,31.239999999999995
4.19,105.86,74.64,31.22
4.19,105.86,74.63,31.230000000000004
4.19,105.85,74.62,31.22999999999999
4.19,106.03,74.8,31.230000000000004
4.19,105.99,74.76,31.22999999999999
4.19,105.84,74.62,31.22
4.19,105.82,74.62,31.19999999999999
4.2,106.92,75.63,31.290000000000006
4.2,105.97,74.74,31.230000000000004
4.2,105.93,74.72,31.210000000000008
4.2,105.85,74.64,31.209999999999994
4.2,105.85,74.63,31.22
4.2,105.85,74.62,31.22999999999999
4.2,105.86,74.63,31.230000000000004
4.2,106.04,74.81,31.230000000000004
4.2,105.95,74.71,31.24000000000001
4.2,105.85,74.62,31.22999999999999
4.2,105.85,74.61,31.239999999999995
4.21,106.95,75.61,31.340000000000003
4.21,105.98,74.72,31.260000000000005
4.21,105.94,74.69,31.25
4.21,105.86,74.63,31.230000000000004
4.21,105.84,74.62,31.22
4.21,105.84,74.63,31.210000000000008
4.21,105.84,74.62,31.22
4.21,106.0,74.78,31.22
4.21,105.96,74.74,31.22
4.21,105.83,74.62,31.209999999999994
4.21,105.83,74.63,31.200000000000003
4.22,106.93,75.64,31.290000000000006
4.22,105.98,74.75,31.230000000000004
4.22,105.95,74.73,31.22
4.22,105.88,74.67,31.209999999999994
4.22,105.88,74.67,31.209999999999994
4.22,105.88,74.66,31.22
4.22,105.88,74.65,31.22999999999999
4.22,106.05,74.83,31.22
4.22,106.02,74.79,31.22999999999999
4.22,105.86,74.63,31.230000000000004
4.22,105.86,74.63,31.230000000000004
4.23,106.95,75.63,31.320000000000007
4.23,105.98,74.73,31.25
4.23,105.93,74.7,31.230000000000004
4.23,105.85,74.63,31.22
4.23,105.83,74.62,31.209999999999994
4.23,105.82,74.61,31.209999999999994
4.23,105.82,74.6,31.22
