time,left_gate_raw,right_gate_raw
74974,450,341
74984,450,345
74994,450,341
75004,450,344
75014,450,341
75024,450,344
75034,450,341
75044,450,344
75054,450,341
75064,450,344
75074,450,341
75084,450,345
75094,450,341
75104,448,344
75114,450,341
75124,450,344
75134,448,342
75144,448,345
75154,447,342
75164,449,344
75174,448,342
75184,448,344
75194,448,341
75204,448,344
75214,447,341
75224,450,345
75234,447,341
75244,447,344
75254,447,341
75264,448,345
75274,450,342
75284,449,345
75294,449,341
75304,450,345
75314,449,341
75324,450,345
75334,450,342
75344,450,345
75354,450,341
75364,450,345
75374,450,341
75384,449,345
75394,448,342
75404,450,345
75414,450,341
75424,446,345
75434,450,342
75444,449,344
75454,449,342
75464,448,345
75474,447,342
75484,449,345
75494,448,342
75504,447,346
75514,447,342
75524,447,346
75534,447,345
75544,454,348
75554,452,345
75564,452,348
75574,454,345
75584,451,348
75594,454,345
75604,452,349
75614,455,346
75624,454,349
75634,454,347
75644,454,349
75654,455,346
75664,453,350
75674,456,346
75684,455,350
75694,455,347
75704,455,351
75714,456,348
75724,455,351
75734,456,348
75744,455,352
75754,457,349
75764,455,352
75774,453,350
75784,453,354
75794,459,351
75804,456,355
75814,459,352
75824,458,356
75834,456,355
75844,458,359
75854,456,356
75864,455,360
75874,456,357
75884,458,362
75894,458,359
75904,457,362
75914,457,359
75924,458,363
75934,458,360
75944,458,364
75954,459,361
75964,458,365
75974,459,362
75984,458,366
75994,459,363
76004,458,367
76014,458,364
76024,458,369
76034,459,365
76044,457,370
76054,458,366
76064,455,370
76074,457,367
76084,454,371
76094,455,368
76104,457,371
76114,457,367
76124,457,372
76134,457,367
76144,454,371
76154,457,368
76164,456,372
76174,455,367
76184,457,372
76194,455,368
76204,458,372
76214,458,368
76224,458,372
76234,458,368
76244,458,372
76254,458,369
76264,458,373
76274,458,369
76284,458,373
76294,458,369
76304,456,373
76314,459,368
76324,456,372
76334,459,368
76344,459,372
76354,457,367
76364,459,372
76374,459,367
76389,463,369
76394,454,366
76404,458,370
76414,460,365
76424,458,368
76434,462,364
76444,460,367
76454,462,364
76464,462,367
76474,463,363
76484,460,367
76494,463,362
76504,461,366
76514,464,360
76524,463,363
76534,465,358
76544,465,360
76554,468,355
76564,470,359
76574,472,355
76584,472,358
76594,472,353
76604,473,356
76614,474,352
76624,474,354
76634,476,349
76644,477,353
76654,478,349
76664,479,353
76674,479,348
76684,479,352
76694,480,348
76704,480,352
76714,482,348
76724,480,352
76734,482,348
76744,480,352
76754,483,347
76764,483,351
76774,484,347
76784,483,351
76794,482,347
76804,483,351
76814,484,347
76824,483,351
76834,483,347
76844,483,350
76854,483,346
76864,482,350
76874,483,346
76884,482,350
76894,483,346
76904,482,350
76914,482,346
76924,481,350
76934,482,346
76944,481,349
76954,481,346
76964,479,349
76974,481,346
76984,478,350
76994,480,346
77004,479,350
77014,479,346
77024,478,350
77034,477,346
77044,477,350
77054,479,346
77064,476,350
77074,478,346
77084,478,350
77094,478,346
77104,478,350
77114,478,346
77124,477,350
77134,477,346
77144,476,350
77154,476,346
77164,475,350
77174,475,346
77184,474,350
77194,473,346
77204,471,350
77214,469,346
77224,469,350
77234,469,347
77244,467,350
77254,468,346
77264,466,351
77274,465,347
77284,465,351
77294,464,347
77304,464,351
77314,464,347
77324,464,351
77334,466,347
77344,465,351
77354,465,347
