time,ch0_delta,ch1_delta,ch2_delta,ch3_delta,ch4_delta,ch5_delta,ch6_delta,ch7_delta
6.93,53.64499999999998,-20.426666666666677,41.07166666666666,-10.063333333333333,43.491666666666674,-34.60000000000002,38.09666666666669,6.741666666666674
6.94,53.67499999999998,-20.451666666666682,41.01000000000002,-10.063333333333333,43.488333333333344,-34.60333333333335,38.09833333333336,6.74666666666667
6.95,53.701666666666654,-20.443333333333356,40.94999999999999,-10.061666666666667,43.491666666666674,-34.60166666666669,38.09333333333336,6.740000000000009
6.964,53.701666666666654,-20.44666666666666,40.95333333333335,-10.061666666666667,43.48666666666668,-34.60333333333335,38.09500000000003,6.741666666666674
6.973,53.701666666666654,-20.44500000000002,40.95333333333335,-10.060000000000002,43.488333333333344,-34.60000000000002,38.0916666666667,6.738333333333344
6.982,53.704999999999984,-20.44666666666666,40.95666666666668,-10.060000000000002,43.485000000000014,-34.60166666666669,38.09500000000003,6.741666666666674
6.991,53.70333333333332,-20.446666666666687,40.95333333333335,-10.056666666666672,43.485000000000014,-34.60000000000002,38.09000000000003,6.738333333333344
7.0,53.72833333333335,-20.42833333333334,40.935,-10.045000000000016,43.48166666666668,-34.60166666666669,38.0916666666667,6.741666666666674
7.01,53.758333333333354,-20.42166666666668,40.875,-10.04333333333335,43.48333333333335,-34.60166666666669,38.08499999999998,6.738333333333344
7.02,53.788333333333355,-20.438333333333333,40.815,-10.04333333333335,43.48000000000002,-34.60833333333335,38.08833333333337,6.741666666666674
7.03,53.82000000000002,-20.426666666666677,40.75333333333333,-10.041666666666686,43.48000000000002,-34.60666666666668,38.08499999999998,6.738333333333344
7.04,53.85000000000002,-20.443333333333328,40.69166666666666,-10.041666666666686,43.47666666666669,-34.60833333333335,38.0866666666667,6.741666666666674
7.05,53.88166666666669,-20.423333333333318,40.629999999999995,-10.04000000000002,43.47666666666666,-34.60666666666668,38.08166666666665,6.738333333333344
7.06,53.90833333333336,-20.446666666666687,40.56833333333333,-10.04000000000002,43.47666666666669,-34.610000000000014,38.085000000000036,6.743333333333339
7.07,53.93833333333336,-20.484999999999985,40.51000000000002,-10.04000000000002,43.484999999999985,-34.60833333333335,38.079999999999984,6.738333333333344
7.08,53.968333333333334,-20.50333333333336,40.44999999999999,-10.038333333333355,43.48333333333335,-34.610000000000014,38.08333333333337,6.743333333333339
