time,ch0_left_gate_raw,ch0_right_gate_raw,ch1_left_gate_raw,ch1_right_gate_raw,ch2_left_gate_raw,ch2_right_gate_raw,ch3_left_gate_raw,ch3_right_gate_raw,ch4_left_gate_raw,ch4_right_gate_raw,ch5_left_gate_raw,ch5_right_gate_raw,ch6_left_gate_raw,ch6_right_gate_raw,ch7_left_gate_raw,ch7_right_gate_raw
273205,223,165,196,221,209,179,225,226,234,199,219,249,225,219,227,233
273215,232,169,202,230,213,182,230,233,244,204,225,254,225,219,225,230
273225,222,165,195,221,208,179,225,225,234,199,219,249,225,219,227,233
273235,232,169,202,230,213,182,230,232,243,204,224,254,225,219,224,230
273245,222,165,195,221,209,180,225,225,234,199,219,249,225,219,227,233
273255,234,170,195,223,209,182,226,228,243,204,224,254,225,219,224,230
273265,222,165,195,221,209,180,225,225,233,199,220,249,225,219,227,233
273275,232,169,202,230,214,182,230,232,243,204,224,254,225,219,224,230
273285,222,165,195,221,209,180,225,225,233,199,220,249,225,219,227,233
273295,232,169,202,230,213,182,230,232,243,204,224,255,225,218,224,230
273305,222,165,195,221,209,179,225,225,234,199,219,249,225,219,227,233
273315,232,169,202,230,213,182,230,232,243,204,224,254,225,219,224,230
273325,222,165,195,221,209,179,225,225,234,199,219,248,226,219,227,233
273335,232,169,202,230,213,182,230,232,243,204,224,254,225,219,224,230
273345,222,165,195,221,208,180,225,226,233,199,220,249,225,219,227,233
273355,232,169,202,230,213,182,230,232,243,204,224,254,225,219,225,230
273365,222,165,195,221,209,180,225,225,234,199,219,249,225,219,227,233
273375,232,169,202,230,213,182,230,232,243,204,224,254,225,219,224,230
273385,222,165,195,221,209,179,225,225,233,199,220,249,225,219,227,233
273395,232,169,202,230,213,182,230,232,243,204,224,254,225,219,225,230
273405,222,165,195,221,209,180,225,226,234,199,219,249,225,219,227,233
273415,232,169,202,230,213,182,230,232,243,204,224,254,225,219,225,230
273425,222,165,195,221,209,180,225,225,233,199,220,249,225,219,227,233
273435,232,169,202,230,213,182,230,232,243,204,224,254,225,219,224,230
273445,222,165,195,221,209,180,225,225,233,199,220,249,225,219,227,233
273455,232,169,202,230,213,182,230,232,243,204,224,254,225,219,224,230
273465,222,165,195,221,209,180,225,225,233,199,220,249,225,219,227,234
273475,231,169,203,229,213,182,230,232,243,204,225,253,225,220,224,230
273485,223,165,196,221,209,180,225,225,233,199,220,248,226,219,227,234
273495,232,169,202,230,213,182,230,232,243,204,224,254,225,219,224,230
273505,222,165,195,221,209,180,225,225,233,199,220,248,226,219,227,234
273515,232,169,202,230,213,182,230,232,243,204,224,254,225,219,224,230
273525,223,165,196,221,209,180,225,225,233,199,220,249,225,219,227,234
273535,232,169,201,229,213,182,230,232,243,204,224,254,225,219,224,230
273545,224,165,195,221,209,179,225,225,233,199,220,249,225,219,227,234
273555,232,169,201,230,213,182,230,233,243,204,224,254,225,219,224,230
273565,223,165,196,221,209,180,225,225,233,199,220,249,225,219,227,233
273575,232,169,202,229,213,182,230,232,243,204,224,254,225,219,224,230
273585,223,165,196,221,209,180,225,225,233,198,219,249,225,219,227,233
273595,232,169,201,229,213,182,230,232,243,204,224,254,225,219,224,230
273605,222,165,195,221,209,180,225,225,233,198,219,248,226,219,227,234
273615,232,169,201,230,213,182,230,232,243,204,224,254,225,219,224,230
273625,223,165,196,221,209,180,225,225,233,198,219,249,225,219,227,233
273635,232,169,201,229,213,182,230,232,243,204,224,254,225,219,224,230
273645,222,165,195,221,209,180,225,225,232,199,219,249,225,219,227,233
273655,231,169,202,229,213,182,230,232,243,204,224,254,225,219,224,230
273665,223,165,196,221,209,180,225,225,233,199,220,249,225,219,227,233
273675,231,169,202,230,213,182,230,232,244,204,225,254,225,219,224,230
273685,223,165,196,221,209,180,225,225,233,199,220,248,226,219,227,233
273695,231,169,202,230,213,182,230,232,243,204,224,254,225,219,224,231
273705,223,165,196,221,209,180,225,225,233,199,220,248,226,219,227,234
273715,232,169,201,229,213,182,230,232,244,205,224,254,225,219,224,231
273725,223,165,196,221,209,180,225,225,232,199,219,248,226,219,227,233
273735,231,169,202,229,213,182,230,232,243,204,224,254,225,219,224,230
273745,223,165,196,221,209,180,225,226,233,199,220,248,226,219,227,233
273755,231,169,202,229,213,182,230,232,243,204,224,254,225,219,224,230
273765,223,165,196,221,209,180,225,226,233,198,218,249,225,219,227,233
273775,232,169,201,229,213,182,230,232,244,205,224,254,225,219,224,230
273785,222,165,195,221,209,180,225,225,233,199,221,249,225,219,227,233
273795,230,169,201,229,213,182,230,232,244,204,225,254,225,219,224,230
273805,223,165,196,221,209,180,225,225,233,199,220,248,226,219,227,234
273815,231,169,202,229,213,182,230,232,244,205,225,255,226,218,224,230
273825,223,165,196,221,209,179,225,225,233,199,220,249,225,219,227,234
273835,231,169,202,230,213,182,230,232,244,205,225,254,225,219,224,230
273845,223,165,196,221,209,180,225,225,232,199,218,248,226,219,227,233
273855,231,169,202,229,213,182,230,232,243,204,224,254,226,219,224,230
273865,223,165,196,221,209,179,225,225,232,199,218,248,226,219,227,233
273875,231,169,202,230,213,182,230,232,244,204,225,254,225,219,224,230
273885,223,165,196,221,209,179,225,226,232,199,218,248,226,219,227,234
273895,231,169,202,229,213,182,230,232,244,204,225,255,225,218,224,230
273905,223,165,196,221,209,180,225,226,233,199,220,248,226,219,227,234
273915,230,169,201,229,213,182,230,232,244,204,225,254,226,219,224,230
273925,223,165,196,221,209,180,225,225,232,199,218,248,226,219,227,234
273935,231,169,202,229,213,182,230,232,244,205,224,254,225,219,224,230
273945,223,165,196,221,209,180,225,226,232,199,218,248,226,219,227,233
273955,231,169,202,229,213,182,230,232,244,204,225,255,226,218,224,230
273965,223,165,196,221,209,180,225,225,232,199,218,248,226,219,227,233
273975,231,169,202,229,213,182,230,232,244,205,225,254,226,219,225,230
273985,223,165,196,221,209,180,225,226,233,199,219,248,226,219,227,233
273995,231,169,202,229,213,182,230,232,244,205,224,255,225,218,224,231
274005,223,165,196,221,209,180,225,226,232,199,218,248,226,219,227,233
274015,231,169,202,229,213,182,230,232,244,205,225,255,226,218,224,230
274025,223,165,196,221,209,180,225,226,232,199,218,248,225,218,227,233
274035,231,169,202,229,213,182,230,232,244,204,226,255,226,218,224,230
274045,223,165,196,221,209,180,225,226,232,199,218,248,226,219,227,233
274055,231,169,202,229,213,182,230,232,244,204,226,255,226,218,224,230
274065,223,165,196,221,209,180,225,226,232,199,218,248,226,219,227,234
274075,231,169,202,229,213,182,230,232,244,204,226,255,226,218,224,230
274085,223,165,196,221,209,180,225,226,232,199,218,248,226,219,227,233
274095,231,169,202,229,213,182,230,232,244,204,226,255,226,218,224,230
274105,223,165,196,221,209,180,225,226,233,199,219,248,226,219,227,234
274115,231,169,202,229,213,182,230,232,244,204,226,255,226,218,224,230
274125,223,165,196,221,209,180,225,225,232,199,218,248,226,219,227,233
274135,231,169,202,229,213,182,230,232,244,205,225,255,226,218,224,230
274145,223,165,196,221,209,180,225,226,233,199,219,248,226,219,227,233
274155,231,169,202,229,213,182,230,232,244,205,225,255,226,218,224,230
274165,223,165,196,221,209,180,225,226,233,199,220,248,226,219,227,234
274175,231,169,202,229,213,182,230,232,244,205,225,255,226,218,224,230
274185,223,165,196,221,209,180,225,226,232,199,218,248,226,219,227,233
274195,231,169,202,229,213,182,230,232,243,204,225,255,226,218,224,230
274205,223,165,196,221,209,180,225,226,232,199,218,248,226,219,227,233
274215,231,169,202,229,213,182,230,232,244,204,226,255,226,218,224,230
274225,224,165,195,221,209,180,225,226,232,199,218,248,226,219,227,234
274235,231,169,202,229,213,182,230,232,244,204,226,254,226,219,224,230
274245,223,165,196,222,209,180,225,226,234,199,218,248,226,219,227,234
274255,231,169,202,229,213,182,230,232,244,205,225,255,226,218,224,230
274265,223,165,196,221,209,180,225,226,232,199,218,248,226,219,227,234
274275,231,169,202,229,213,182,230,232,244,205,224,255,226,218,224,229
274285,223,165,196,221,209,180,225,225,233,199,219,248,226,219,227,234
274295,231,169,202,229,213,182,230,232,244,205,225,255,226,218,224,230
274305,223,165,196,221,209,180,225,226,233,199,219,248,226,219,227,234
274315,231,169,202,229,213,182,230,232,244,205,225,255,226,218,224,229
274325,223,165,196,221,210,180,225,226,233,199,220,248,226,219,227,234
274335,231,169,202,229,213,182,230,232,244,205,225,255,227,218,224,230
274345,223,165,196,221,209,180,225,226,232,199,218,248,226,219,227,234
274355,231,169,202,229,213,182,230,232,244,205,225,255,226,218,224,230
274365,223,165,196,221,209,180,225,226,233,199,220,248,226,219,227,234
274375,231,169,202,229,213,182,230,232,244,204,226,255,226,218,224,230
274385,223,165,196,221,209,180,225,226,233,199,219,248,226,219,227,234
274395,231,169,202,229,213,182,230,232,244,205,225,255,226,218,224,230
274405,223,165,196,221,209,180,225,226,232,199,218,248,226,219,227,234
274415,231,169,202,229,213,182,230,232,244,205,225,255,226,218,224,230
274425,223,165,196,221,209,180,225,226,232,199,218,248,226,219,227,234
274435,231,169,202,229,213,182,230,233,244,204,226,255,226,218,224,229
274445,223,165,197,221,209,180,225,226,232,199,218,248,226,219,227,234
274455,231,169,202,229,213,182,230,232,244,205,225,255,226,218,224,230
274465,223,165,196,221,209,180,225,226,233,199,220,248,226,219,227,234
274475,231,169,202,229,213,182,230,232,244,204,226,255,226,218,224,230
274485,223,165,196,221,209,180,225,226,233,199,219,248,226,219,227,234
274495,231,169,202,229,213,182,230,232,244,205,224,255,226,218,224,230
274505,223,165,197,221,209,180,225,226,233,199,219,248,226,219,227,234
274515,231,169,202,229,213,182,230,232,244,205,225,255,226,218,224,230
274525,223,165,196,221,209,180,225,226,233,198,218,248,226,219,227,234
274535,231,169,202,229,213,182,230,232,244,204,226,255,226,218,224,229
274545,223,165,196,221,209,180,225,226,232,199,218,248,226,219,226,234
274555,231,169,202,229,213,182,230,232,244,204,226,255,226,218,224,230
274565,223,165,196,221,209,180,225,226,233,199,220,248,226,219,227,234
274575,231,169,202,229,213,182,230,232,244,204,225,254,226,219,225,230
274585,223,165,196,221,209,180,225,226,232,199,218,248,226,219,227,234
274595,231,169,202,229,213,182,230,232,244,204,226,255,226,218,224,230
274605,223,165,196,221,209,180,225,226,232,199,218,248,226,219,227,234
274615,231,169,202,229,213,182,230,232,244,205,225,255,226,218,224,229
274625,223,165,196,221,209,180,225,226,233,199,220,248,226,219,228,234
274635,231,169,202,229,213,182,230,232,244,205,225,256,226,217,224,230
274645,223,165,196,221,209,180,225,226,233,198,219,248,226,219,226,234
274655,231,169,202,229,213,182,230,232,244,205,225,255,226,218,224,229
274665,223,165,196,221,209,180,225,226,232,199,218,248,225,218,227,234
274675,231,169,202,229,213,182,230,232,244,204,225,255,226,218,224,229
274690,223,165,196,221,209,180,225,226,240,202,223,252,225,220,227,234
274700,231,170,201,228,212,182,229,231,236,200,221,250,224,219,226,233
274710,223,166,196,222,209,180,226,227,239,202,222,252,225,220,225,231
274720,231,170,201,228,213,182,229,231,236,200,221,250,224,219,227,233
274730,222,165,196,222,209,180,226,227,239,202,222,252,225,220,224,230
274740,229,169,202,228,213,182,229,231,236,201,220,250,224,219,227,233
274750,223,165,197,223,209,180,226,227,240,202,223,252,225,220,224,230
274760,230,169,201,228,213,182,229,231,237,200,220,250,224,219,227,233
274770,223,165,197,222,209,180,226,226,239,202,222,252,225,220,225,230
274780,231,169,202,228,213,182,229,231,236,200,221,250,224,219,226,233
274790,222,165,196,222,209,180,226,227,239,202,222,252,225,220,225,230
274800,231,170,201,228,213,182,229,231,236,201,220,250,224,219,227,233
274810,222,165,196,222,209,180,226,227,239,202,222,252,225,220,225,230
274820,230,169,201,228,213,182,229,231,236,201,221,250,224,219,227,233
274830,223,165,196,222,209,180,226,227,239,202,222,252,224,220,224,230
274840,230,169,201,228,213,182,229,231,236,201,220,250,224,219,227,233
274850,222,165,196,222,209,180,226,227,239,202,222,252,225,220,224,230
274860,230,169,201,228,213,182,229,231,236,201,220,250,224,219,227,233
274870,222,165,196,222,209,180,226,227,239,202,222,252,225,220,225,230
274880,231,170,201,228,213,182,229,231,236,201,220,250,224,219,227,233
274890,222,165,196,222,209,180,226,227,239,202,222,252,225,220,225,230
274900,230,169,201,228,213,182,229,230,236,201,220,250,224,219,226,233
274910,222,165,196,222,209,180,226,227,239,202,222,252,225,220,225,230
274920,231,169,202,228,213,182,229,231,236,201,220,250,224,219,227,233
274930,222,165,196,222,209,180,226,227,240,202,223,252,225,220,225,230
274940,231,169,202,228,213,182,229,231,236,200,221,250,224,219,227,233
274950,222,165,195,222,209,180,226,227,239,202,222,252,225,220,225,230
274960,231,170,201,228,213,182,229,231,237,200,221,250,224,219,227,233
274970,222,165,196,222,209,180,226,227,240,202,223,252,225,220,225,230
274980,231,169,202,228,213,182,229,231,236,201,220,250,224,219,226,233
274990,222,165,195,222,209,180,226,227,239,202,222,252,225,220,225,230
275000,231,169,202,228,213,182,229,231,236,201,221,250,224,219,227,233
275010,222,165,196,222,209,180,226,227,239,202,222,252,225,220,225,230
275020,231,169,201,228,213,182,229,231,236,201,221,250,224,219,226,233
275030,222,165,195,222,209,180,226,227,239,202,222,252,225,220,225,230
275040,230,169,201,228,213,182,229,231,237,200,221,250,224,219,227,233
275050,222,165,195,222,209,180,226,227,239,202,222,252,225,220,225,230
275060,230,169,201,228,213,182,229,231,236,201,220,250,224,219,226,233
275070,222,165,195,222,209,181,226,227,239,202,222,252,224,220,225,230
275080,230,169,201,228,213,182,229,231,236,201,221,250,224,219,226,233
275090,222,165,196,222,209,180,226,227,239,202,222,252,225,220,225,230
275100,231,170,201,228,213,182,229,231,236,201,221,250,224,219,226,233
275110,222,165,196,222,209,180,226,227,239,202,222,252,225,220,225,230
275120,230,169,201,228,213,182,229,231,236,201,221,250,224,219,226,232
275130,222,165,195,222,209,180,226,227,239,202,222,252,225,220,225,230
275140,230,169,201,228,213,182,229,231,236,201,221,249,225,219,226,233
275150,222,165,195,222,209,180,226,227,239,202,222,252,225,220,225,230
275160,231,169,202,228,213,182,229,231,236,201,220,250,224,219,226,233
275170,222,165,196,222,209,180,226,227,239,202,222,252,225,220,225,230
275180,230,169,201,228,213,182,229,231,236,201,221,250,224,219,226,233
275190,222,165,196,222,209,180,226,227,239,202,222,252,225,220,225,230
275200,231,169,202,229,213,182,229,231,236,201,221,250,224,219,226,233
275210,222,165,195,222,209,180,226,227,239,202,222,252,225,220,225,230
275220,231,169,202,228,213,182,229,231,236,201,221,250,224,219,226,233
275230,222,165,195,222,209,180,226,227,239,202,222,252,225,220,225,230
275240,231,169,201,228,213,182,229,231,236,201,220,250,224,219,226,233
275250,222,165,195,222,209,180,226,227,239,202,222,252,225,220,225,230
275260,225,167,192,218,206,162,230,230,236,201,220,250,224,219,227,233
275270,222,165,196,222,209,180,226,226,239,202,222,252,225,220,224,230
275280,230,170,202,228,213,182,229,231,236,201,220,250,224,219,226,233
275290,223,166,195,222,209,180,226,226,239,202,222,252,225,220,225,230
275300,230,169,201,228,213,182,229,231,236,201,221,250,224,219,226,233
275310,222,165,196,222,209,180,226,226,239,202,222,252,225,220,225,230
275320,231,168,201,228,213,182,229,231,236,201,221,250,224,219,226,233
275330,223,165,196,222,209,180,226,227,239,202,222,252,225,220,225,230
275340,231,171,202,228,213,182,229,231,236,201,221,250,224,219,226,233
275350,222,166,197,222,209,180,226,227,239,202,222,252,225,220,224,230
275360,231,170,201,228,213,182,229,231,236,201,221,250,224,219,226,233
275370,223,166,196,222,209,180,226,226,239,202,222,252,225,220,225,230
275380,230,169,201,228,213,182,229,231,236,201,220,250,224,219,226,233
275390,223,166,196,222,209,180,226,227,239,202,222,252,225,220,225,230
275400,231,171,202,228,213,182,229,231,236,201,221,250,224,219,226,233
275410,222,165,196,222,209,180,226,227,239,202,222,252,224,220,225,230
275420,231,170,201,229,213,182,229,231,236,201,221,250,224,219,226,233
275430,222,165,196,222,209,180,226,227,239,202,222,252,225,220,225,230
275440,230,169,201,229,213,182,229,231,236,201,221,250,224,219,226,233
275450,222,165,195,222,209,180,226,227,239,202,222,252,225,220,225,230
275460,231,170,201,228,213,182,229,231,236,201,221,250,224,219,226,233
275470,222,165,195,222,209,180,226,226,239,202,222,252,224,220,225,230
275480,231,170,201,228,213,182,229,231,237,201,222,250,224,219,226,233
275490,222,165,196,222,209,180,226,226,239,202,222,252,225,220,225,230
275500,231,169,202,228,213,182,229,231,236,201,221,250,224,219,226,233
275510,222,165,195,222,209,180,226,226,239,202,222,252,224,220,225,230
275520,231,170,201,228,213,182,229,231,236,201,221,250,224,219,226,233
275530,222,165,195,222,209,180,226,226,239,202,222,252,225,220,225,230
275540,231,169,202,229,213,182,229,231,237,201,222,250,224,219,226,233
275550,223,166,196,222,209,180,226,227,239,202,222,252,225,220,225,230
275560,231,169,202,229,213,182,229,231,236,201,221,250,224,219,226,233
275570,222,165,195,222,209,180,226,226,239,202,222,252,225,220,225,230
275580,231,169,202,229,213,182,230,231,237,201,222,250,224,219,226,232
275590,223,166,195,222,209,180,226,227,239,202,222,252,225,220,225,230
275600,231,169,202,229,213,182,230,231,236,201,221,250,224,219,226,233
275610,222,165,196,222,209,180,226,227,239,202,222,252,225,220,225,230
275620,231,169,202,228,213,182,229,231,236,201,221,250,224,219,226,233
275630,223,165,196,222,209,180,227,227,239,202,222,252,224,220,225,230
275640,231,169,202,229,213,182,229,231,236,201,221,250,224,219,226,233
275650,222,165,195,222,209,180,226,226,239,202,222,252,225,220,225,230
275660,231,169,202,228,213,182,229,231,236,201,221,250,224,219,226,233
275670,223,165,196,222,209,180,226,227,239,202,222,252,224,220,225,230
275680,231,169,202,229,213,182,229,231,237,201,222,250,224,219,226,233
275690,222,165,195,222,209,180,226,226,239,202,222,252,224,220,225,230
275700,231,169,202,228,213,182,229,231,237,201,222,250,224,219,226,233
275710,222,165,195,222,209,180,226,226,239,202,222,252,224,220,225,230
275720,231,169,202,229,213,182,230,231,237,201,222,250,224,219,226,233
275730,222,165,195,222,209,180,226,226,239,202,222,252,225,220,224,230
275740,231,170,201,228,212,182,229,231,238,201,221,250,224,219,226,232
275750,222,165,195,222,209,180,226,226,239,202,222,252,224,220,225,230
275760,231,169,202,229,213,182,229,231,237,201,222,250,224,219,226,233
275770,223,166,196,222,209,180,226,227,239,202,222,252,225,220,225,230
275780,231,169,202,229,213,182,229,231,237,201,222,250,224,219,226,233
275790,222,165,195,222,209,180,226,226,239,202,222,252,224,220,225,230
275800,231,169,202,228,213,182,229,231,237,201,222,250,224,219,226,233
275810,223,166,196,222,209,180,226,227,239,202,222,252,224,220,225,230
275820,231,170,201,228,213,182,229,231,237,201,222,250,224,219,226,232
275830,223,166,196,222,209,180,226,226,239,202,222,252,224,220,225,230
275840,231,169,202,229,213,182,229,231,237,201,222,250,224,219,226,232
275850,222,165,195,222,209,180,226,226,239,202,222,252,224,220,225,230
275860,231,170,201,228,213,182,229,231,237,201,222,250,224,219,226,232
275870,222,165,195,222,209,180,226,226,239,202,222,252,224,220,225,230
275880,231,169,202,229,213,182,229,231,237,201,222,250,224,219,226,233
275890,222,165,196,222,209,180,226,226,239,202,222,252,224,220,225,230
275900,231,170,201,229,213,182,229,231,237,201,222,251,223,219,226,233
275910,223,166,196,222,209,180,226,226,239,202,222,252,224,220,225,230
275920,230,169,201,229,213,182,229,231,237,201,222,251,223,219,226,233
275930,222,166,196,222,209,180,226,227,239,202,222,252,224,220,225,230
275940,231,169,202,229,213,182,229,231,237,201,222,250,224,219,226,233
275950,222,165,195,222,209,180,226,226,239,202,222,252,224,220,225,230
275960,231,169,202,229,213,182,229,231,238,201,221,250,224,219,226,233
275970,222,165,195,222,209,180,226,226,239,202,222,252,224,220,224,230
275980,230,169,201,228,213,182,229,231,237,201,222,251,223,219,226,233
275990,222,165,195,222,209,180,226,226,238,201,222,252,224,220,225,230
276000,231,169,202,229,213,182,230,231,237,201,222,250,224,219,226,233
276010,222,165,195,222,209,180,226,226,239,202,222,252,224,220,225,230
276020,231,169,202,229,213,182,229,231,238,201,221,250,224,219,226,233
276030,222,165,195,222,209,180,226,226,239,202,222,252,224,220,225,230
276040,231,169,202,229,213,182,230,231,238,201,221,250,224,219,226,233
276050,222,165,195,222,209,180,226,226,239,202,222,252,224,220,225,230
276060,230,169,201,229,213,182,229,232,238,201,221,250,224,219,226,233
276070,222,165,195,222,209,180,226,226,239,202,222,252,224,220,225,230
276080,231,169,202,229,213,182,230,231,238,201,221,250,224,219,226,232
276090,222,165,195,222,209,180,226,226,239,202,222,252,224,220,225,230
276100,231,169,202,229,213,182,230,231,238,201,221,250,224,219,226,233
276110,222,165,195,222,209,180,226,226,239,202,222,252,225,220,225,230
276120,231,169,202,229,213,182,229,231,238,201,221,251,223,219,226,233
276130,222,165,195,222,209,180,226,226,238,201,221,252,224,220,225,230
276140,231,169,202,229,214,182,230,231,238,201,221,251,223,219,226,233
276150,222,165,195,222,209,180,226,226,238,201,221,252,224,220,225,230
276160,231,169,202,229,213,182,230,231,238,201,221,251,223,219,226,233
276170,222,165,195,222,209,180,226,226,239,202,222,252,224,220,225,230
276180,231,169,202,230,213,182,229,231,238,201,221,251,223,219,226,233
276190,222,165,195,222,209,180,226,226,238,201,222,252,224,220,225,230
276200,231,169,202,229,213,182,229,231,238,201,221,251,223,219,226,232
276210,222,165,195,222,209,180,226,226,238,201,221,252,225,220,225,230
276220,231,169,202,229,213,182,229,231,238,201,221,251,223,219,226,233
276230,222,165,195,222,209,180,226,226,238,201,222,252,224,220,225,230
276240,231,169,202,228,213,182,230,231,236,201,221,250,224,219,226,233
276250,222,165,195,222,209,180,226,226,238,201,221,252,224,220,225,230
276260,231,169,202,229,213,182,229,231,238,201,221,251,223,219,226,233
276270,222,165,195,222,209,180,226,226,239,202,221,252,224,220,225,230
276280,231,169,202,229,213,182,229,231,238,201,221,251,223,219,226,233
276290,222,165,195,222,209,180,226,226,238,201,221,252,224,220,225,230
276300,231,169,202,229,213,182,229,231,238,201,221,251,223,219,226,232
276310,222,165,195,222,209,180,225,226,238,201,221,252,224,220,225,230
276320,231,169,202,229,213,182,229,232,238,201,221,251,223,219,226,232
276330,222,165,195,222,209,180,226,226,238,201,222,252,224,220,225,230
276340,232,171,201,229,213,182,230,231,238,201,221,251,223,219,226,233
276350,222,165,195,222,209,180,226,226,238,201,222,252,224,220,225,231
276360,231,169,202,229,213,182,230,231,238,201,221,251,223,219,226,232
276370,222,165,195,222,209,180,226,226,238,201,221,251,224,220,225,230
276380,231,170,201,229,213,182,229,231,238,201,221,251,223,219,226,233
276390,222,165,195,222,209,180,226,226,238,201,221,252,224,220,225,230
276400,231,169,202,229,213,182,230,231,238,201,221,251,223,219,226,233
276410,222,165,195,222,209,180,226,226,238,201,221,252,224,220,225,230
276420,231,170,201,229,213,182,229,231,238,201,221,251,223,219,226,232
276430,222,165,195,222,209,180,226,226,238,201,221,252,224,220,225,230
276440,231,169,202,228,213,182,230,232,238,201,221,251,223,219,226,232
276450,222,165,195,222,209,180,226,226,238,201,221,252,224,220,225,230
276460,231,170,201,229,213,182,230,231,238,201,221,251,223,219,226,232
276470,222,165,195,222,209,180,226,226,238,201,221,252,224,220,225,230
276480,232,169,201,229,213,182,230,231,238,201,221,251,223,219,226,232
276490,222,165,195,222,209,180,226,226,238,201,221,251,224,220,225,230
276500,231,170,201,229,213,182,230,231,238,201,221,251,223,219,226,232
276510,222,165,195,222,209,180,226,226,238,201,221,252,224,220,225,230
276520,231,169,202,229,213,182,230,231,238,201,221,251,223,219,226,232
276530,222,165,195,222,209,180,226,226,238,201,221,251,224,220,225,231
276540,231,169,202,229,213,183,230,231,238,201,221,251,223,219,226,232
276550,222,165,195,222,209,180,226,226,238,201,221,251,224,220,225,231
276560,231,169,202,229,213,182,229,231,238,202,222,251,223,219,226,232
276570,222,165,195,221,209,180,226,226,238,201,221,251,224,220,225,231
276580,231,169,202,229,213,182,230,231,238,202,222,251,223,219,226,232
276590,222,165,195,222,209,180,226,226,238,201,221,251,224,220,225,231
276600,231,169,202,229,213,182,230,231,238,202,222,251,223,219,226,232
276610,222,165,195,222,209,180,226,226,238,201,222,252,224,220,225,231
276620,231,169,202,229,213,182,230,231,238,202,222,251,223,219,226,232
276630,222,165,195,222,209,180,226,226,238,201,221,252,224,220,225,230
276640,232,169,201,229,213,182,230,231,238,202,222,251,223,219,226,232
276650,222,165,195,222,209,180,225,226,238,201,221,252,224,220,225,231
276660,231,170,201,229,213,182,230,231,238,202,222,251,223,219,226,232
276670,222,165,195,222,209,180,226,226,238,201,221,251,224,220,225,231
276680,231,169,202,229,213,182,229,231,239,202,221,251,223,219,226,232
276695,222,165,195,222,209,180,226,226,244,205,225,255,226,218,225,231
276705,224,165,196,222,209,180,226,226,233,198,218,248,225,218,227,234
276715,229,168,200,228,212,182,229,231,244,205,225,255,226,218,224,229
276725,224,165,196,222,209,180,226,226,233,198,218,248,225,218,227,234
276735,229,168,200,228,212,182,229,231,244,205,225,255,227,218,224,229
276745,224,165,196,222,209,180,226,226,233,198,218,248,225,218,228,234
276755,229,168,200,228,212,182,229,231,244,205,225,255,227,218,224,229
276765,224,165,196,222,209,180,225,226,233,198,218,248,225,218,228,234
276775,229,168,200,228,212,182,229,231,244,205,225,255,226,218,224,229
276785,224,165,196,222,209,180,226,226,233,198,218,248,225,218,228,235
276795,229,168,200,228,212,182,229,231,244,205,225,255,227,218,224,229
276805,224,166,197,222,209,180,226,226,233,198,218,248,225,218,227,234
