time,delta0,delta1,delta2,delta3,delta4,delta5,delta6,delta7
403243,20,-36,44,-44,84,-32,65,-23
403253,19,-36,42,-45,83,-25,80,-23
403263,19,-37,43,-45,83,-25,78,-22
403273,19,-37,45,-45,83,-25,79,-24
403283,17,-37,41,-45,82,-24,80,-24
403293,19,-36,41,-45,83,-25,81,-23
403303,19,-38,41,-46,80,-23,81,-23
403313,18,-38,41,-45,83,-36,79,-22
403323,19,-38,39,-48,85,-23,70,-22
403333,19,-38,39,-47,84,-22,78,-22
403343,19,-38,39,-46,85,-22,79,-23
403353,18,-38,39,-44,86,-21,75,-24
403363,19,-39,39,-45,85,-21,74,-25
403373,19,-39,38,-45,84,-21,75,-25
403383,17,-39,38,-45,81,-42,80,-25
403393,18,-37,39,-45,85,-22,81,-25
403403,18,-37,38,-44,86,-24,81,-26
403413,19,-39,39,-44,85,-24,82,-25
403423,19,-39,37,-45,85,-25,79,-23
403433,18,-39,37,-45,85,-36,80,-24
403443,20,-38,36,-44,77,-37,78,-24
403453,19,-38,36,-43,80,-26,81,-24
403463,20,-39,36,-41,83,-27,81,-24
403473,19,-37,37,-42,84,-40,80,-24
403483,21,-37,38,-41,78,-39,79,-24
403493,20,-37,37,-42,83,-29,79,-24
403503,20,-38,40,-43,79,-27,80,-24
403513,19,-36,41,-42,83,-27,79,-23
403523,20,-37,41,-43,83,-29,80,-23
403533,18,-37,40,-42,71,-43,79,-23
403543,20,-37,41,-42,84,-35,78,-23
403553,19,-37,41,-42,85,-26,74,-24
403563,18,-38,44,-42,80,-26,81,-23
403573,19,-36,44,-41,79,-45,76,-23
403583,19,-35,42,-40,83,-28,79,-22
403593,19,-37,41,-40,71,-38,79,-24
403603,18,-37,42,-41,82,-26,75,-25
403613,19,-38,45,-41,79,-40,78,-23
403623,18,-38,44,-41,77,-26,77,-24
403633,18,-38,42,-40,77,-34,76,-23
403643,18,-39,46,-41,83,-27,68,-21
403653,17,-38,45,-42,72,-39,76,-23
403663,19,-40,46,-42,82,-29,77,-24
403673,17,-38,44,-43,69,-39,76,-24
403683,17,-38,44,-43,83,-28,79,-26
403693,16,-38,44,-42,82,-29,68,-26
403703,17,-37,43,-44,82,-29,79,-26
403713,18,-38,45,-43,75,-28,79,-24
403723,16,-38,45,-44,82,-29,78,-25
403733,17,-37,43,-44,72,-39,77,-25
403743,18,-37,45,-43,82,-28,73,-25
403753,18,-38,43,-44,80,-41,78,-25
403763,16,-37,44,-44,79,-29,79,-25
403773,16,-37,44,-45,82,-28,77,-24
403783,18,-39,46,-44,71,-40,76,-24
403793,18,-38,42,-45,82,-28,78,-24
403803,17,-40,44,-44,82,-28,78,-26
403813,17,-37,45,-44,80,-28,76,-27
403823,18,-37,43,-45,78,-27,78,-26
403833,19,-39,43,-44,75,-28,77,-27
403843,16,-38,44,-44,81,-26,78,-27
403853,18,-34,43,-46,82,-26,76,-28
403863,18,-39,43,-44,79,-34,74,-26
403873,18,-40,45,-44,67,-38,77,-26
403883,19,-40,44,-42,73,-23,76,-27
403893,19,-39,45,-43,81,-25,77,-27
403903,20,-39,45,-44,78,-22,76,-25
403913,18,-39,45,-41,81,-22,72,-26
403923,19,-39,45,-41,73,-24,77,-26
403933,19,-37,44,-42,81,-26,76,-25
403943,19,-37,43,-41,75,-24,77,-26
403953,18,-36,42,-41,81,-39,76,-26
403963,19,-37,43,-40,67,-39,76,-22
403973,18,-36,42,-40,67,-47,76,-26
403983,19,-37,43,-40,76,-38,77,-25
403993,20,-38,44,-41,80,-21,77,-25
404003,23,-37,42,-40,74,-22,75,-25
404013,21,-37,43,-40,79,-10,64,-26
404023,21,-39,42,-40,78,-38,75,-26
404033,21,-39,43,-41,82,-23,67,-26
404043,21,-39,43,-41,74,-23,75,-27
404053,22,-39,40,-42,65,-41,75,-27
404063,22,-39,44,-41,73,-23,76,-27
404073,21,-39,43,-42,81,-22,77,-27
404083,19,-39,43,-43,77,-21,76,-27
404093,19,-39,44,-43,69,-22,74,-27
404103,18,-39,43,-43,73,-21,77,-27
404113,17,-40,43,-42,77,-23,76,-27
404123,18,-39,43,-41,78,-21,74,-27
404133,16,-41,44,-42,66,-38,68,-26
404143,18,-41,44,-43,76,-19,75,-27
404153,16,-39,44,-44,65,-36,72,-27
404163,17,-39,44,-43,70,-44,73,-27
404173,18,-38,42,-45,65,-36,72,-26
404183,16,-35,44,-44,75,-25,75,-27
404193,17,-38,42,-44,65,-45,75,-28
404203,18,-40,42,-44,67,-33,49,-27
404213,18,-40,44,-44,66,-39,76,-26
404223,18,-41,46,-45,66,-36,77,-27
404233,19,-40,44,-46,80,-21,74,-27
404243,20,-40,43,-45,69,-22,79,-26
404253,21,-41,43,-45,67,-43,77,-26
404263,22,-42,44,-44,65,-38,79,-23
404273,24,-40,42,-44,73,-22,78,-26
404283,24,-41,42,-42,75,-22,80,-26
404293,23,-42,42,-43,75,-20,77,-25
404303,25,-42,42,-44,71,-44,79,-26
404313,24,-43,42,-43,68,-37,79,-26
404323,24,-43,41,-44,64,-39,79,-24
404333,25,-44,42,-45,64,-44,78,-25
404343,24,-43,41,-43,76,-24,77,-26
404353,24,-42,40,-43,64,-44,78,-26
404363,24,-42,40,-42,64,-40,76,-28
404373,24,-42,39,-43,68,-20,79,-26
404383,23,-43,41,-43,65,-21,78,-28
404393,23,-43,40,-41,76,-22,79,-27
404403,22,-42,40,-42,71,-19,79,-27
404413,21,-42,40,-42,63,-35,78,-27
404423,22,-42,40,-42,73,-17,79,-27
404433,21,-41,40,-42,63,-31,77,-27
404443,21,-41,41,-41,63,-36,78,-27
404453,19,-41,40,-42,66,-20,77,-27
404463,20,-41,40,-43,68,-17,79,-27
404473,21,-41,40,-42,63,-41,77,-26
404483,20,-41,40,-43,64,-41,73,-27
404493,21,-40,40,-43,64,-35,76,-26
404503,21,-38,39,-42,69,-19,75,-27
404513,19,-38,40,-41,65,-41,75,-27
404523,21,-37,40,-41,73,-17,76,-28
404533,22,-37,40,-43,64,-40,74,-27
404543,23,-38,40,-42,65,-23,78,-27
404553,23,-38,40,-44,63,-41,76,-27
404563,22,-39,40,-44,63,-21,79,-27
404573,23,-39,40,-42,62,-43,76,-27
404583,23,-40,39,-43,62,-24,78,-24
404593,24,-39,41,-43,62,-19,76,-26
404603,25,-40,41,-43,62,-37,77,-26
404613,25,-40,41,-42,63,-40,77,-26
404623,25,-40,39,-43,63,-36,76,-26
404633,25,-41,40,-44,62,-38,78,-26
404643,24,-41,40,-46,62,-37,77,-24
404653,25,-41,39,-45,63,-42,77,-23
404663,26,-41,40,-43,64,-40,76,-24
404673,26,-40,40,-43,67,-43,74,-23
404683,25,-40,39,-44,59,-23,74,-23
404693,24,-41,39,-43,59,-44,76,-23
404703,24,-40,41,-43,64,-37,74,-24
404713,24,-41,41,-44,65,-22,73,-24
404723,24,-40,41,-44,65,-44,75,-25
404733,24,-41,40,-45,63,-21,76,-24
404743,23,-40,40,-43,63,-43,75,-23
404753,25,-40,40,-45,65,-39,75,-25
404763,22,-40,40,-45,63,-38,74,-25
404773,21,-40,39,-46,65,-23,72,-25
404783,22,-39,40,-46,65,-37,74,-24
404793,22,-38,40,-46,64,-43,71,-24
404803,21,-38,40,-46,57,-44,74,-23
404813,21,-38,39,-46,78,-20,76,-23
404823,22,-38,40,-45,65,-41,70,-23
404833,22,-37,39,-46,64,-44,74,-21
404843,21,-38,39,-46,66,-29,73,-22
404853,21,-36,40,-46,63,-27,74,-20
404863,22,-36,40,-47,66,-41,73,-21
404873,21,-37,40,-45,64,-42,75,-21
404883,22,-38,40,-45,65,-38,75,-21
404893,22,-36,38,-45,69,-41,74,-21
404903,21,-36,38,-46,65,-39,74,-21
404913,20,-37,37,-46,68,-36,74,-19
404923,23,-38,39,-46,65,-42,76,-19
404933,24,-37,37,-46,66,-44,76,-20
404943,25,-37,39,-45,64,-35,76,-19
404953,25,-36,37,-46,65,-39,76,-19
404963,25,-36,37,-45,64,-42,77,-18
404973,27,-36,38,-46,65,-45,75,-18
404983,26,-34,37,-46,65,-39,73,-18
404993,24,-33,38,-45,64,-37,75,-18
405003,28,-32,36,-46,65,-40,70,-17
405013,28,-30,37,-45,63,-37,75,-18
405023,26,-32,38,-44,63,-23,77,-17
405033,28,-30,37,-45,64,-36,75,-18
405043,28,-31,38,-47,63,-36,74,-18
405053,28,-32,38,-46,65,-32,77,-18
405063,27,-33,37,-46,64,-39,77,-18
405073,27,-31,36,-45,65,-40,78,-19
405083,25,-31,38,-46,65,-26,77,-19
405093,25,-30,36,-47,64,-36,78,-20
405103,25,-31,37,-47,65,-40,78,-19
405113,23,-30,36,-47,65,-40,79,-19
405123,24,-30,36,-45,66,-24,77,-20
405133,25,-30,35,-45,67,-39,77,-19
405143,25,-31,34,-46,68,-36,74,-19
405153,24,-31,36,-43,67,-40,80,-19
405163,23,-31,40,-46,66,-39,79,-19
405173,24,-31,38,-46,67,-22,73,-20
405183,24,-31,40,-46,67,-41,78,-20
405193,24,-32,39,-46,65,-40,77,-20
405203,23,-32,40,-44,66,-36,77,-20
405213,24,-34,42,-44,65,-28,76,-20
405223,23,-34,41,-46,66,-31,77,-21
405233,23,-34,40,-46,67,-40,73,-21
405243,25,-34,42,-44,69,-40,75,-19
405253,24,-35,41,-45,68,-40,75,-20
405263,26,-34,42,-45,64,-17,76,-19
405273,26,-34,41,-45,66,-22,78,-20
405283,25,-35,41,-45,65,-35,76,-19
405293,24,-36,41,-45,66,-23,76,-18
405303,26,-35,41,-44,66,-21,74,-20
405313,24,-35,40,-43,66,-42,75,-20
405323,23,-34,41,-43,66,-41,70,-21
405333,22,-35,40,-43,69,-30,73,-21
405343,23,-36,39,-44,66,-42,74,-21
405353,22,-38,39,-44,65,-20,70,-22
405363,22,-36,41,-43,65,-33,74,-21
405373,22,-38,41,-43,67,-18,75,-22
405383,22,-38,40,-42,67,-37,77,-22
405393,21,-40,41,-42,66,-20,74,-22
405403,23,-39,41,-42,67,-39,77,-22
405413,23,-40,41,-42,66,-26,74,-23
405423,23,-39,41,-41,70,-23,76,-23
405433,22,-39,42,-42,66,-44,77,-24
405443,22,-39,42,-41,65,-23,76,-23
405453,23,-39,42,-42,66,-23,77,-23
405463,22,-38,41,-42,67,-46,73,-23
405473,23,-38,41,-42,65,-22,77,-22
405483,23,-38,41,-41,64,-25,73,-21
405493,23,-36,40,-41,64,-22,78,-22
405503,23,-36,38,-42,64,-30,78,-23
405513,23,-37,39,-41,64,-28,78,-22
405523,21,-36,39,-40,59,-44,78,-22
405533,22,-36,40,-40,63,-22,77,-22
405543,23,-38,38,-40,63,-30,76,-22
405553,23,-39,37,-40,60,-46,73,-22
405563,21,-39,38,-41,64,-37,74,-22
405573,21,-37,37,-40,59,-43,75,-23
405583,22,-35,38,-40,66,-44,72,-22
405593,21,-35,37,-41,67,-22,76,-24
405603,22,-34,37,-41,69,-21,75,-24
405613,21,-35,38,-41,66,-20,76,-24
405623,22,-35,37,-41,66,-42,77,-24
405633,21,-34,38,-41,67,-21,77,-24
405643,21,-34,38,-41,68,-23,78,-25
405653,21,-34,38,-41,64,-27,79,-26
405663,21,-34,38,-41,68,-23,80,-26
405673,21,-34,37,-42,69,-22,78,-26
405683,21,-35,38,-41,68,-30,78,-26
405693,19,-35,37,-42,66,-24,80,-26
405703,20,-37,37,-42,67,-22,79,-26
405713,20,-40,37,-43,67,-35,77,-26
405723,20,-40,39,-43,70,-23,78,-26
405733,19,-39,38,-42,67,-24,77,-27
405743,19,-39,37,-42,69,-23,79,-26
405753,19,-36,37,-42,68,-33,80,-27
405763,20,-36,38,-43,68,-22,79,-27
405773,22,-36,37,-40,72,-23,80,-27
405783,23,-36,36,-41,67,-43,88,-27
405793,23,-36,36,-41,65,-28,80,-28
405803,24,-36,37,-40,65,-21,79,-28
405813,24,-37,37,-41,66,-43,78,-28
405823,25,-37,36,-41,67,-24,78,-27
405833,23,-39,37,-40,66,-36,81,-30
405843,24,-39,38,-41,65,-43,82,-30
405853,24,-39,37,-40,69,-44,77,-29
405863,24,-38,37,-42,67,-24,79,-29
405873,25,-38,37,-42,71,-34,73,-29
405883,24,-38,36,-42,68,-22,80,-29
405893,24,-38,36,-42,63,-43,79,-30
405903,24,-39,37,-42,66,-44,75,-29
405913,23,-38,37,-41,65,-26,79,-29
405923,24,-39,38,-41,67,-24,77,-30
405933,23,-40,37,-42,64,-26,77,-29
405943,23,-39,37,-42,66,-24,79,-29
405953,23,-40,37,-42,66,-36,75,-28
405963,21,-42,37,-42,66,-26,75,-28
405973,22,-40,38,-41,66,-35,77,-28
405983,21,-41,36,-41,66,-24,77,-27
405993,20,-40,37,-41,67,-24,77,-28
406003,20,-39,37,-41,69,-25,78,-27
406013,19,-40,37,-41,69,-41,75,-27
406023,19,-40,37,-40,65,-24,76,-28
406033,22,-40,37,-41,67,-24,75,-26
406043,21,-39,37,-40,69,-12,77,-27
406053,23,-39,36,-40,66,-21,73,-28
406063,23,-39,38,-39,67,-30,77,-28
406073,21,-39,35,-40,64,-26,74,-28
406083,22,-39,37,-40,66,-25,73,-28
406093,21,-39,35,-40,64,-23,76,-28
406103,22,-40,35,-40,65,-40,72,-27
406113,22,-40,36,-41,65,-25,79,-28
406123,19,-40,36,-41,65,-25,76,-28
406133,18,-39,37,-42,59,-41,78,-28
406143,18,-40,39,-40,65,-23,80,-28
406153,17,-40,39,-40,64,-22,80,-28
406163,18,-40,39,-40,66,-28,80,-28
406173,17,-39,40,-40,64,-24,80,-28
406183,18,-39,39,-41,66,-22,78,-28
406193,18,-38,39,-41,65,-38,73,-29
406203,19,-38,41,-41,58,-33,55,-28
406213,18,-38,41,-41,64,-34,77,-28
406223,18,-39,41,-41,70,-44,77,-28
406233,17,-39,41,-42,65,-22,79,-28
406243,17,-40,41,-42,65,-22,79,-28
406253,16,-39,42,-42,65,-23,79,-29
406263,17,-38,42,-42,64,-22,79,-27
406273,17,-38,42,-42,64,-38,77,-26
406283,18,-38,43,-42,64,-14,78,-27
406293,18,-36,42,-42,65,-25,78,-26
406303,18,-38,43,-42,67,-37,79,-26
406313,18,-39,41,-44,65,-37,77,-26
406323,19,-38,41,-43,65,-23,78,-25
406333,20,-38,41,-43,71,-46,75,-24
406343,20,-39,41,-42,69,-24,76,-25
406353,19,-40,42,-43,68,-46,75,-24
406363,19,-38,43,-43,67,-23,76,-25
406373,19,-38,42,-43,66,-36,87,-24
406383,20,-37,40,-43,69,-23,77,-25
406393,20,-36,41,-44,67,-35,77,-25
406403,20,-35,41,-42,64,-22,78,-24
406413,20,-36,42,-44,65,-32,79,-25
406423,20,-35,41,-42,66,-34,88,-25
406433,20,-36,42,-43,60,-24,79,-25
406443,20,-37,40,-42,64,-29,79,-25
406453,20,-38,42,-42,67,-43,76,-25
406463,20,-37,42,-44,65,-38,77,-25
406473,21,-38,43,-44,64,-22,77,-25
406483,20,-37,42,-42,64,-36,79,-25
406493,20,-37,42,-43,60,-47,76,-25
406503,20,-37,43,-43,65,-24,78,-25
406513,19,-37,42,-44,60,-34,84,-24
406523,19,-35,42,-43,64,-23,77,-25
406533,19,-35,42,-43,64,-30,78,-24
406543,19,-37,42,-43,65,-45,72,-24
406553,19,-35,42,-43,66,-38,74,-24
406563,19,-37,42,-42,66,-24,76,-25
406573,21,-36,42,-43,66,-25,74,-24
406583,20,-37,42,-43,68,-39,74,-25
406593,19,-36,41,-42,69,-41,73,-24
406603,20,-36,41,-44,66,-38,84,-25
406613,20,-36,40,-43,68,-22,75,-25
406623,20,-37,41,-43,68,-24,75,-25
406633,20,-34,41,-43,69,-43,72,-25
406643,22,-37,41,-43,69,-35,72,-26
406653,20,-38,41,-43,70,-21,76,-27
406663,20,-38,41,-43,69,-21,73,-26
406673,20,-37,40,-44,72,-44,70,-24
406683,20,-38,42,-43,69,-36,72,-26
406693,20,-36,41,-42,70,-23,70,-26
406703,20,-36,40,-44,69,-22,72,-26
406713,20,-36,41,-43,70,-38,73,-26
406723,21,-35,40,-45,70,-44,70,-27
406733,21,-34,39,-44,70,-22,73,-27
406743,21,-34,41,-43,69,-34,68,-27
406753,23,-33,41,-44,70,-36,72,-27
406763,23,-33,40,-42,70,-23,72,-26
406773,25,-32,40,-43,71,-39,70,-26
406783,25,-32,40,-44,70,-23,73,-25
406793,26,-31,41,-44,70,-39,72,-25
406803,26,-31,40,-44,71,-46,71,-25
406813,25,-32,40,-45,70,-42,71,-24
406823,26,-32,41,-44,70,-24,73,-24
406833,25,-31,41,-45,70,-40,72,-24
406843,24,-32,40,-45,70,-37,73,-22
406853,24,-32,40,-46,71,-38,73,-24
406863,23,-31,41,-44,70,-42,72,-24
406873,22,-31,40,-45,73,-40,72,-25
406883,23,-31,40,-44,72,-22,76,-24
406893,24,-32,40,-44,65,-22,75,-24
406903,25,-32,39,-44,70,-35,75,-24
406913,24,-32,39,-45,66,-22,76,-24
406923,24,-33,38,-45,69,-21,73,-24
406933,23,-33,39,-44,71,-45,75,-25
406943,23,-33,39,-44,71,-37,75,-24
406953,23,-32,40,-45,69,-43,75,-26
406963,23,-33,40,-43,72,-44,75,-25
406973,21,-34,40,-44,72,-41,74,-26
406983,21,-34,39,-43,69,-36,76,-25
406993,21,-33,39,-44,70,-45,76,-25
407003,22,-33,40,-45,71,-23,78,-26
407013,22,-33,39,-45,72,-23,75,-25
407023,21,-33,38,-45,71,-40,75,-25
407033,21,-34,39,-45,71,-45,73,-24
407043,19,-34,39,-45,69,-45,76,-25
407053,20,-33,38,-44,73,-45,74,-25
407063,20,-35,40,-45,70,-37,73,-25
407073,20,-33,40,-44,72,-43,76,-25
407083,20,-36,41,-45,75,-45,70,-25
407093,21,-35,39,-47,70,-45,74,-26
407103,22,-35,40,-46,70,-43,77,-26
407113,21,-35,39,-45,70,-34,75,-27
407123,21,-34,39,-45,69,-23,75,-27
407133,21,-35,39,-47,70,-46,74,-26
407143,22,-34,40,-46,68,-40,74,-26
407153,22,-34,39,-46,68,-34,85,-26
407163,22,-34,40,-47,68,-43,75,-26
407173,23,-34,39,-46,69,-23,76,-27
407183,22,-35,40,-47,69,-45,75,-26
407193,22,-34,39,-46,68,-45,76,-28
407203,23,-36,40,-46,67,-37,75,-27
407213,22,-34,39,-45,67,-44,75,-28
407223,23,-36,40,-45,69,-46,75,-27
407233,24,-35,38,-44,66,-38,76,-28
407243,23,-35,40,-43,67,-35,85,-27
407253,23,-36,39,-44,66,-40,75,-28
407263,23,-36,40,-44,66,-38,73,-28
407273,24,-36,40,-45,66,-45,74,-28
407283,23,-36,40,-45,66,-21,75,-28
407293,22,-35,40,-43,67,-43,73,-28
407303,24,-37,40,-43,68,-39,74,-29
407313,23,-38,39,-42,68,-45,73,-28
407323,23,-37,40,-42,68,-45,72,-28
407333,22,-37,40,-42,67,-40,83,-28
407343,22,-38,40,-42,72,-44,73,-28
407353,23,-39,40,-43,68,-44,74,-27
407363,22,-39,40,-43,66,-44,72,-27
407373,20,-38,39,-43,67,-46,73,-27
407383,21,-39,40,-42,67,-32,70,-21
407393,22,-39,40,-42,66,-45,71,-27
407403,20,-38,39,-42,67,-45,72,-26
407413,20,-39,38,-40,66,-43,72,-28
407423,20,-40,41,-42,66,-45,72,-26
407433,21,-38,39,-42,67,-37,73,-27
407443,21,-38,39,-44,66,-23,75,-27
407453,21,-40,40,-44,67,-38,71,-28
407463,24,-39,39,-45,65,-37,72,-27
407473,23,-40,39,-44,68,-33,56,-23
407483,23,-39,38,-44,67,-46,72,-27
407493,23,-40,39,-44,67,-42,71,-27
407503,24,-40,40,-45,67,-45,70,-27
407513,23,-40,39,-45,66,-42,72,-27
407523,22,-38,38,-46,67,-40,74,-27
407533,23,-40,40,-47,66,-45,74,-27
407543,26,-39,39,-47,63,-45,71,-28
407553,24,-40,38,-47,72,-39,70,-28
407563,25,-40,38,-46,65,-24,73,-29
407573,22,-40,38,-47,67,-46,73,-28
407583,23,-40,38,-48,66,-23,75,-28
407593,23,-41,39,-47,63,-45,74,-28
407603,22,-40,39,-46,64,-36,74,-28
407613,22,-41,38,-45,63,-34,73,-28
407623,20,-40,38,-46,66,-44,73,-28
407633,22,-41,37,-45,65,-43,74,-28
407643,21,-42,37,-46,66,-43,75,-28
407653,22,-42,38,-45,67,-44,46,-28
407663,22,-41,36,-44,66,-38,73,-28
407673,21,-41,37,-42,65,-43,75,-29
407683,22,-41,37,-41,65,-40,76,-28
407693,21,-41,36,-42,65,-45,75,-28
407703,21,-40,37,-43,64,-32,66,-22
407713,21,-41,36,-44,65,-40,75,-27
407723,24,-41,38,-47,64,-43,74,-25
407733,21,-40,38,-46,62,-45,76,-28
407743,22,-41,38,-44,60,-44,73,-28
407753,21,-40,38,-43,65,-38,73,-27
407763,21,-40,37,-42,71,-44,70,-27
407773,21,-41,37,-42,64,-43,73,-26
407783,23,-40,37,-41,64,-42,73,-26
407793,21,-40,38,-41,68,-31,52,-20
407803,22,-40,38,-42,65,-43,75,-25
407813,22,-39,38,-42,66,-24,77,-25
407823,22,-39,37,-44,67,-36,73,-27
407833,23,-39,36,-44,63,-41,72,-27
407843,23,-39,36,-43,64,-36,74,-27
407853,23,-38,36,-42,65,-29,71,-25
407863,21,-38,36,-43,65,-29,70,-25
407873,22,-38,37,-42,65,-41,73,-26
407883,24,-38,36,-43,68,-31,49,-21
407893,24,-39,37,-43,64,-40,74,-26
407903,23,-37,36,-43,66,-39,76,-26
407913,23,-37,37,-43,65,-28,72,-25
407923,24,-38,36,-44,65,-37,74,-24
407933,23,-38,37,-45,66,-39,73,-27
407943,24,-39,40,-46,66,-41,74,-27
407953,23,-39,40,-46,65,-29,72,-27
407963,26,-39,40,-47,65,-38,74,-27
407973,25,-39,41,-46,65,-42,65,-20
407983,23,-38,42,-47,65,-40,73,-26
407993,24,-38,42,-46,65,-40,72,-26
408003,24,-38,43,-47,66,-29,68,-26
408013,23,-38,41,-47,70,-37,72,-27
408023,23,-38,43,-46,60,-30,76,-24
408033,24,-38,43,-47,66,-42,75,-27
408043,23,-38,42,-48,66,-41,74,-27
408053,23,-38,42,-48,65,-35,75,-27
408063,23,-38,41,-49,65,-42,74,-27
408073,24,-38,41,-49,66,-41,75,-26
408083,24,-37,40,-48,65,-33,72,-26
408093,24,-38,40,-48,66,-30,85,-26
408103,24,-38,41,-47,67,-36,72,-26
408113,22,-38,41,-44,66,-32,48,-16
408123,23,-39,41,-44,65,-45,72,-26
408133,20,-38,42,-43,64,-39,73,-23
408143,22,-38,40,-43,64,-43,74,-27
408153,22,-37,42,-43,64,-39,74,-27
408163,22,-37,41,-44,65,-38,73,-27
408173,20,-36,41,-42,66,-41,73,-27
408183,20,-37,45,-42,68,-32,85,-27
408193,20,-37,42,-43,66,-37,73,-27
408203,21,-35,40,-44,67,-46,63,-20
408213,20,-37,43,-43,69,-35,71,-27
408223,20,-36,41,-43,64,-46,71,-25
408233,24,-35,40,-43,70,-36,72,-26
408243,22,-35,41,-43,67,-40,69,-26
408253,22,-35,44,-43,69,-50,72,-25
408263,22,-35,42,-45,65,-34,84,-25
408273,23,-33,43,-45,63,-35,76,-23
408283,22,-33,41,-46,66,-48,71,-26
408293,23,-33,43,-44,66,-33,53,-20
408303,22,-33,40,-46,65,-47,71,-26
408313,23,-33,41,-46,66,-38,69,-26
408323,23,-33,40,-46,65,-34,80,-26
408333,23,-33,41,-46,63,-45,69,-26
408343,22,-33,41,-45,65,-32,61,-20
408353,22,-32,40,-46,64,-36,66,-28
408363,22,-32,40,-45,65,-45,68,-28
408373,27,-32,39,-45,62,-38,67,-28
408383,23,-23,37,-46,65,-40,69,-26
408393,25,-33,39,-47,63,-34,67,-26
408403,26,-32,37,-48,61,-33,67,-26
408413,26,-32,38,-48,61,-37,69,-26
408423,23,-32,37,-47,57,-48,73,-26
408433,26,-32,37,-46,64,-35,49,-20
408443,27,-32,38,-46,65,-37,71,-27
408453,26,-33,38,-47,65,-40,68,-27
408463,26,-33,39,-47,64,-34,80,-24
408473,27,-33,39,-48,64,-47,71,-22
408483,27,-34,39,-48,64,-35,83,-24
408493,26,-34,40,-48,63,-43,71,-24
408503,26,-33,42,-47,66,-35,86,-23
408513,25,-34,41,-47,62,-41,72,-24
408523,26,-34,42,-45,63,-46,49,-17
408533,26,-34,42,-46,63,-40,70,-25
408543,27,-34,42,-47,63,-43,72,-22
408553,26,-34,43,-46,64,-42,74,-24
408563,25,-34,42,-45,63,-47,74,-25
408573,25,-34,44,-46,64,-49,75,-25
408583,24,-34,43,-46,68,-40,74,-26
408593,23,-34,42,-45,63,-36,74,-18
408603,23,-33,42,-46,60,-45,74,-25
408613,24,-33,41,-45,62,-43,48,-9
408623,24,-33,42,-44,63,-36,88,-25
408633,23,-33,40,-45,64,-35,85,-26
408643,23,-32,40,-44,65,-39,73,-26
408653,23,-34,41,-43,63,-35,87,-25
408663,23,-33,40,-44,61,-36,46,-9
408673,22,-34,41,-45,64,-45,74,-25
408683,23,-33,40,-46,64,-35,85,-19
408693,23,-34,40,-45,66,-34,86,-24
408703,23,-35,42,-44,66,-34,79,-9
408713,24,-35,44,-44,66,-34,68,-22
408723,24,-37,45,-44,67,-36,71,-21
408733,26,-36,44,-43,69,-34,79,-16
408743,25,-36,44,-43,70,-34,65,-16
408753,25,-36,43,-42,69,-35,43,-9
408763,27,-36,43,-42,67,-36,85,-21
408773,27,-35,42,-42,67,-35,84,-23
408783,28,-36,41,-42,66,-41,73,-22
408793,26,-36,42,-41,66,-34,85,-15
408803,26,-36,41,-42,66,-47,74,-21
408813,27,-37,42,-42,67,-36,74,-20
408823,27,-36,41,-42,69,-36,49,-7
408833,28,-36,42,-42,66,-41,75,-22
408843,27,-36,43,-43,67,-35,47,-6
408853,28,-36,42,-42,61,-37,77,-21
408863,27,-35,40,-43,70,-34,88,-16
408873,27,-36,41,-43,66,-34,90,-19
408883,26,-36,41,-44,68,-32,87,-22
408893,26,-36,41,-42,67,-33,87,-19
408903,26,-36,42,-42,66,-33,76,-16
408913,26,-36,42,-42,66,-34,80,-16
408923,26,-37,42,-44,65,-35,74,-22
408933,26,-37,42,-44,66,-32,47,-6
408943,24,-37,42,-44,66,-33,75,-22
408953,26,-37,42,-44,65,-34,70,-17
408963,25,-37,42,-43,66,-33,71,-17
408973,25,-36,41,-42,64,-43,34,-24
408983,25,-36,40,-41,70,-34,48,-10
408993,24,-36,40,-41,66,-39,73,-25
409003,24,-36,39,-40,67,-35,72,-25
409013,24,-37,40,-40,64,-34,85,-25
409023,24,-36,39,-41,65,-35,62,-11
409033,25,-35,39,-41,65,-45,75,-26
409043,25,-36,39,-41,66,-34,86,-24
409053,23,-36,39,-36,65,-32,82,-19
409063,25,-36,38,-40,65,-34,71,-26
409073,25,-37,39,-42,64,-35,45,-10
409083,25,-36,39,-42,67,-33,72,-25
409093,25,-36,39,-42,64,-32,85,-25
409103,25,-38,39,-41,66,-32,72,-26
409113,24,-37,39,-43,68,-33,74,-20
409123,25,-37,39,-42,66,-33,85,-23
409133,25,-37,39,-41,70,-32,73,-27
409143,25,-38,39,-42,66,-32,75,-18
409153,24,-38,39,-42,63,-32,73,-25
409163,25,-38,39,-42,66,-33,46,-9
409173,25,-38,39,-40,65,-33,86,-23
409183,25,-37,38,-42,70,-32,86,-24
409193,24,-37,38,-41,64,-33,65,-18
409203,23,-37,37,-40,66,-32,77,-18
409213,23,-38,37,-41,66,-32,87,-18
409223,24,-38,38,-40,62,-32,73,-22
409233,24,-37,38,-40,64,-32,86,-21
409243,24,-39,38,-40,64,-37,75,-21
409253,24,-38,38,-40,61,-31,47,-6
409263,24,-38,38,-40,65,-32,77,-16
409273,24,-38,38,-42,66,-31,73,-20
409283,25,-37,37,-42,64,-32,86,-17
409293,25,-35,38,-41,63,-31,75,-22
409303,24,-38,38,-42,65,-33,60,-34
