time, left_gate_raw, right_gate_raw
1009380,105,74
1009380,102,71
1009380,101,70
1009380,91,61
1009380,91,61
1009380,91,61
1009380,91,61
1009390,200,161
1009390,104,71
1009390,100,69
1009390,92,62
1009390,107,76
1009390,107,76
1009390,104,73
1009390,110,78
1009390,101,70
1009390,110,79
1009400,201,161
1009400,104,71
1009400,101,69
1009400,93,62
1009400,106,75
1009400,108,77
1009400,105,73
1009400,109,78
1009400,102,70
1009400,108,78
1009410,200,161
1009410,104,71
1009410,100,69
1009410,93,62
1009410,106,76
1009410,106,76
1009410,101,70
1009410,109,78
1009410,91,61
1009410,100,70
1009411,103,71
1009420,201,161
1009420,105,72
1009420,100,69
1009420,93,62
1009420,107,75
1009420,108,77
1009420,105,73
1009420,110,78
1009420,102,71
1009420,104,72
1009430,200,161
1009430,105,72
1009430,100,69
1009430,92,62
1009430,106,75
1009430,108,77
1009430,104,73
1009430,110,79
1009430,102,71
1009430,110,79
1009440,201,161
1009440,105,72
1009440,100,69
1009440,93,62
1009440,106,75
1009440,107,77
1009440,104,73
1009440,112,80
1009440,102,70
1009440,105,72
1009450,200,160
1009450,105,72
1009450,100,69
1009450,92,62
1009450,105,75
1009450,108,77
1009450,104,73
1009450,110,79
1009450,102,71
1009450,109,78
1009460,201,161
1009460,105,72
1009460,101,69
1009460,92,62
1009460,100,69
1009460,107,76
1009460,113,81
1009460,110,78
1009460,102,70
1009460,103,73
1009470,200,161
1009470,105,72
1009470,100,69
1009470,92,62
1009470,106,75
1009470,108,77
1009470,104,73
1009470,110,79
1009470,101,70
1009470,108,77
1009480,201,161
1009480,105,72
1009480,100,69
1009480,93,62
1009480,106,75
1009480,107,77
1009480,105,74
1009480,110,79
1009480,102,70
1009480,110,78
1009490,200,161
1009490,104,72
1009490,100,69
1009490,92,62
1009490,106,75
1009490,109,78
1009490,104,73
1009490,110,79
1009490,102,70
1009490,109,78
1009500,201,161
1009500,105,72
1009500,100,69
1009500,91,62
1009500,107,76
1009500,108,77
1009500,105,74
1009500,110,78
1009500,102,70
1009500,110,78
1009510,200,161
1009510,105,71
1009510,100,69
1009510,92,62
1009510,106,75
1009510,107,77
1009510,104,73
1009510,110,79
1009510,102,71
1009510,109,78
1009520,201,161
1009520,105,72
1009520,100,69
1009520,93,62
1009520,106,75
1009520,108,76
1009520,104,73
1009520,112,80
1009520,102,70
1009520,103,72
1009530,200,161
1009530,104,72
1009530,100,69
1009530,92,62
1009530,106,75
1009530,108,77
1009530,104,73
1009530,110,79
1009530,102,70
1009530,110,78
1009540,201,161
1009540,105,72
1009540,101,69
1009540,92,61
1009540,100,69
1009540,107,75
1009540,113,81
1009540,110,78
1009540,102,70
1009540,103,73
1009550,200,161
1009550,104,72
1009550,100,69
1009550,92,61
1009550,105,75
1009550,108,77
1009550,104,73
1009550,110,78
1009550,101,69
1009550,100,69
1009560,201,161
1009560,105,72
1009560,100,69
1009560,93,62
1009560,107,75
1009560,108,77
1009560,105,73
1009560,110,78
1009560,102,71
1009560,103,73
1009570,200,161
1009570,105,72
1009570,100,69
1009570,92,62
1009570,105,74
1009570,101,70
1009570,113,81
1009570,110,78
1009570,102,70
1009570,108,78
1009580,201,161
1009580,105,72
1009580,100,69
1009580,93,62
1009580,106,75
1009580,108,77
1009580,105,73
1009580,110,78
1009580,102,70
1009580,110,78
1009590,200,161
1009590,105,72
1009590,100,69
1009590,92,62
1009590,106,75
1009590,107,77
1009590,104,73
1009590,110,78
1009590,102,70
1009590,110,78
1009600,201,161
1009600,105,72
1009600,100,70
1009600,93,62
1009600,106,75
1009600,108,76
1009600,104,73
1009600,112,80
1009600,102,70
1009600,104,73
1009610,200,161
1009610,105,72
1009610,100,69
1009610,92,62
1009610,106,76
1009610,108,77
1009610,104,73
1009610,110,79
1009610,102,70
1009610,109,78
1009624,200,161
1009630,200,161
1009630,103,70
1009630,100,69
1009630,93,62
1009630,106,75
1009630,101,70
1009630,112,81
1009630,109,78
1009630,102,70
1009630,109,77
1009640,201,161
1009640,105,71
1009640,101,69
1009640,93,62
1009640,107,76
1009640,107,76
1009640,104,73
1009640,109,78
1009640,103,72
1009640,107,74
1009650,200,161
1009650,104,71
1009650,100,69
1009650,93,62
1009650,106,76
1009650,106,76
1009650,104,73
1009650,110,78
1009650,101,70
1009650,109,78
1009660,201,161
1009660,105,71
1009660,101,69
1009660,93,62
1009660,103,72
1009660,104,73
1009660,112,81
1009660,110,78
1009660,102,70
1009660,109,78
1009670,200,161
1009670,104,71
1009670,100,69
1009670,93,62
1009670,107,76
1009670,106,76
1009670,104,73
1009670,109,78
1009670,100,70
1009670,110,80
1009680,201,161
1009680,104,71
1009680,101,69
1009680,93,62
1009680,106,76
1009680,108,76
1009680,104,73
1009680,110,78
1009680,102,70
1009680,109,78
1009690,200,161
1009690,104,71
1009690,100,69
