time, left_gate_raw, right_gate_raw
499090,103,72
499090,109,77
499090,106,75
499090,103,72
499090,109,77
499090,106,75
499100,201,161
499100,104,71
499100,100,69
499100,91,61
499100,103,72
499100,112,80
499100,110,78
499100,104,72
499100,109,78
499100,107,75
499110,200,161
499110,103,71
499110,100,69
499110,92,61
499110,104,72
499110,108,77
499110,106,75
499110,103,72
499110,109,77
499110,106,75
499120,201,161
499120,105,71
499120,100,68
499120,92,61
499120,104,73
499120,109,77
499120,106,75
499120,104,72
499120,110,78
499120,107,75
499130,200,160
499130,103,71
499130,100,69
499130,91,62
499130,104,73
499130,109,77
499130,106,75
499130,103,72
499130,107,76
499130,107,75
499140,201,161
499140,104,71
499140,100,69
499140,92,61
499140,104,73
499140,109,77
499140,107,75
499140,104,72
499140,109,77
499140,107,75
499150,200,161
499150,103,71
499150,100,69
499150,91,62
499150,104,73
499150,108,78
499150,107,76
499150,103,72
499150,109,77
499150,106,75
499160,201,161
499160,104,71
499160,100,69
499160,92,61
499160,104,73
499160,109,77
499160,106,75
499160,104,73
499160,110,78
499160,106,75
499170,200,161
499170,103,70
499170,100,69
499170,92,61
499170,105,74
499170,109,77
499170,106,75
499170,103,72
499170,109,77
499170,107,75
499180,201,161
499180,104,71
499180,100,69
499180,92,61
499180,104,73
499180,109,77
499180,107,76
499180,104,72
499180,109,78
499180,107,76
499190,199,160
499190,104,71
499190,100,69
499190,92,61
499190,103,73
499190,109,78
499190,106,76
499190,103,72
499190,109,78
499190,106,75
499200,201,161
499200,104,71
499200,100,69
499200,91,61
499200,104,73
499200,109,78
499200,99,69
499200,111,80
499200,110,78
499200,106,75
499210,200,161
499210,103,71
499210,100,69
499210,91,61
499210,103,73
499210,109,78
499210,106,75
499210,103,72
499210,106,75
499210,106,75
499220,201,161
499220,104,70
499220,100,68
499220,92,62
499220,101,70
499220,105,73
499220,101,70
499220,92,61
499220,90,59
499220,105,74
499220,100,69
499230,200,161
499230,103,71
499230,100,69
499230,91,62
499230,104,73
499230,108,77
499230,106,76
499230,103,73
499230,107,76
499230,105,75
